juniors,inactives,floor,fed,K,raw_pval,pval,adj_pval
FALSE,TRUE,1400,UKR,1,0.011729540694969787,0.023459081389939573,0.05239380474350283
FALSE,TRUE,1400,UKR,10,2.4966195955045123e-7,4.993239191009025e-7,6.06896523858147e-6
FALSE,TRUE,1400,USA,1,0.006805765408647968,0.013611530817295936,0.04081309964298485
FALSE,TRUE,1400,USA,10,0.01272545456256291,0.02545090912512582,0.03991165294622003
FALSE,TRUE,1400,UZB,1,0.09235121005741898,0.18470242011483795,0.2770536301722569
FALSE,TRUE,1400,UZB,10,0.0013386848723783151,0.0026773697447566303,0.006597804013864553
FALSE,TRUE,1400,VEN,1,5.265811006696097e-4,0.0010531622013392195,0.006055682657700512
FALSE,TRUE,1400,VEN,10,0.0017380203632857416,0.0034760407265714832,0.00766686786082358
FALSE,TRUE,1400,VIE,1,8.507015908476578e-5,1.7014031816953157e-4,0.002347936390739536
FALSE,TRUE,1400,VIE,10,2.959780717515237e-6,5.919561435030474e-6,4.845840892893823e-5
FALSE,TRUE,1600,ARG,1,0.03204279817971567,0.06408559635943134,0.12817119271886268
FALSE,TRUE,1600,ARG,10,0.02054639097916,0.04109278195832,0.065326986702970255
FALSE,TRUE,1600,ARM,1,0.0019598643908469437,0.0039197287816938875,0.015188949029063814
FALSE,TRUE,1600,ARM,10,9.861825233318244e-4,0.001972365046663649,0.007193331346655661
FALSE,TRUE,1600,AUS,1,0.17485969147747582,0.34971938295495164,0.4517208696501459
FALSE,TRUE,1600,AUS,10,0.3500415668946326,0.7000831337892652,0.7750920409809723
FALSE,TRUE,1600,AUT,1,0.06639236420686412,0.13278472841372824,0.22250413950408515
FALSE,TRUE,1600,AUT,10,0.009127505401708813,0.018255010803417626,0.03328854911211449
FALSE,TRUE,1600,AZE,1,1.2590916897436966e-4,2.518183379487393e-4,0.0026021228254703064
FALSE,TRUE,1600,AZE,10,0.005201878691824757,0.010403757383649515,0.02140150454291767
FALSE,TRUE,1600,BEL,1,0.20233511263156,0.40467022526312,0.5017910793262689
FALSE,TRUE,1600,BEL,10,0.01787872163159543,0.03575744326319086,0.05868127698278186
FALSE,TRUE,1600,BIH,1,0.01640673038000351,0.03281346076000702,0.0726583773971584
FALSE,TRUE,1600,BIH,10,0.006078373494529776,0.012156746989059553,0.023553697291302883
FALSE,TRUE,1600,BLR,1,0.005135301897075006,0.010270603794150013,0.033514601854594775
FALSE,TRUE,1600,BLR,10,9.241322391406737e-5,1.8482644782813473e-4,0.0011459239765344354
FALSE,TRUE,1600,BRA,1,0.0012792491885653678,0.0025584983771307357,0.010575126625473708
FALSE,TRUE,1600,BRA,10,4.005473196455611e-7,8.010946392911222e-7,9.933573527209915e-6
FALSE,TRUE,1600,BUL,1,0.19240003108407888,0.38480006216815776,0.486889874580118
FALSE,TRUE,1600,BUL,10,2.9154487879434754e-7,5.830897575886951e-7,9.933573527209915e-6
FALSE,TRUE,1600,CAN,1,0.00690641659302349,0.01381283318604698,0.03892707534249604
FALSE,TRUE,1600,CAN,10,5.762037619372329e-4,0.0011524075238744658,0.004888831222201873
FALSE,TRUE,1600,CHI,1,7.570721025307314e-6,1.5141442050614629e-5,4.693847035690535e-4
FALSE,TRUE,1600,CHI,10,0.005350376135729418,0.010700752271458835,0.02140150454291767
FALSE,TRUE,1600,CHN,1,0.0493254561342108,0.0986509122684216,0.17989284001888645
FALSE,TRUE,1600,CHN,10,0.022251752484472087,0.044503504968944174,0.0683329163467269
FALSE,TRUE,1600,COL,1,0.001210957530792478,0.002421915061584956,0.010575126625473708
FALSE,TRUE,1600,COL,10,1.7695208618606628e-4,3.5390417237213256e-4,0.0019947326079156565
FALSE,TRUE,1600,CRO,1,0.02220874704218423,0.04441749408436846,0.09179615444102816
FALSE,TRUE,1600,CRO,10,0.004424468188993003,0.008848936377986005,0.019188851179444404
FALSE,TRUE,1600,CUB,1,1.833924124339248e-4,3.667848248678496e-4,0.003248665591686668
FALSE,TRUE,1600,CUB,10,1.6083800957744643e-12,3.2167601915489286e-12,1.9943913187603357e-10
FALSE,TRUE,1600,CZE,1,0.17258014696793422,0.34516029393586845,0.4517208696501459
FALSE,TRUE,1600,CZE,10,0.13421468634987133,0.26842937269974265,0.3328524221476809
FALSE,TRUE,1600,DEN,1,0.04453975137759769,0.08907950275519538,0.17259153658819104
FALSE,TRUE,1600,DEN,10,0.7690124437557904,0.46197511248841927,0.5343135100274006
FALSE,TRUE,1600,ECU,1,0.25632447938786596,0.5126489587757319,0.5885969526684329
FALSE,TRUE,1600,ECU,10,0.0018171791623362576,0.0036343583246725153,0.010242282551349817
FALSE,TRUE,1600,EGY,1,0.13664342939514063,0.27328685879028125,0.3940415173255218
FALSE,TRUE,1600,EGY,10,0.004364241203386077,0.008728482406772153,0.019188851179444404
FALSE,TRUE,1600,ENG,1,0.16554009069851117,0.33108018139702233,0.4517208696501459
FALSE,TRUE,1600,ENG,10,0.03366182463643341,0.06732364927286683,0.09486514215722144
FALSE,TRUE,1600,ESP,1,0.11560827314370681,0.23121654628741362,0.3496445334102352
FALSE,TRUE,1600,ESP,10,0.02369609195894562,0.04739218391789124,0.0683329163467269
FALSE,TRUE,1600,EST,1,0.0056705798687085585,0.011341159737417117,0.033594201873408815
FALSE,TRUE,1600,EST,10,5.620314414792604e-4,0.0011240628829585209,0.004888831222201873
FALSE,TRUE,1600,FRA,1,0.07863046151767783,0.15726092303535566,0.25000454431261665
FALSE,TRUE,1600,FRA,10,0.0012813124904571538,0.0025626249809143076,0.008362249937720372
FALSE,TRUE,1600,GEO,1,0.00780509376576799,0.01561018753153598,0.041804776505388594
FALSE,TRUE,1600,GEO,10,0.00808074428863148,0.01616148857726296,0.030364008842130415
FALSE,TRUE,1600,GER,1,0.04619007205776793,0.09238014411553586,0.17356269500494617
