juniors,inactives,floor,metric,fed,stat,value
TRUE,TRUE,1000,median,POR,ptpval,1
TRUE,TRUE,1000,median,POR,ptmean,1.3129885
TRUE,TRUE,1000,median,POR,ptsd,34.84227899310366
TRUE,TRUE,1000,median,ROU,obs,-163.5
TRUE,TRUE,1000,median,ROU,ptpval,1
TRUE,TRUE,1000,median,ROU,ptmean,-0.45845850000000005
TRUE,TRUE,1000,median,ROU,ptsd,23.374415563112603
TRUE,TRUE,1000,median,RSA,obs,-252
TRUE,TRUE,1000,median,RSA,ptpval,1
TRUE,TRUE,1000,median,RSA,ptmean,-0.5967069999999999
TRUE,TRUE,1000,median,RSA,ptsd,27.264186960040483
TRUE,TRUE,1000,median,RUS,obs,-236
TRUE,TRUE,1000,median,RUS,ptpval,1
TRUE,TRUE,1000,median,RUS,ptmean,0.07565300000000001
TRUE,TRUE,1000,median,RUS,ptsd,8.946071101650107
TRUE,TRUE,1000,median,SCO,obs,-140
TRUE,TRUE,1000,median,SCO,ptpval,0.988553
TRUE,TRUE,1000,median,SCO,ptmean,-1.292802
TRUE,TRUE,1000,median,SCO,ptsd,54.85896289572567
TRUE,TRUE,1000,median,SGP,obs,-79
TRUE,TRUE,1000,median,SGP,ptpval,0.801241
TRUE,TRUE,1000,median,SGP,ptmean,-6.3352770000000005
TRUE,TRUE,1000,median,SGP,ptsd,78.67652116310337
TRUE,TRUE,1000,median,SLO,obs,-148
TRUE,TRUE,1000,median,SLO,ptpval,0.999999
TRUE,TRUE,1000,median,SLO,ptmean,-0.6945439999999999
TRUE,TRUE,1000,median,SLO,ptsd,36.83908087547711
TRUE,TRUE,1000,median,SRB,obs,-201
TRUE,TRUE,1000,median,SRB,ptpval,1
TRUE,TRUE,1000,median,SRB,ptmean,0.2626649999999999
TRUE,TRUE,1000,median,SRB,ptsd,18.172329303953507
TRUE,TRUE,1000,median,SRI,obs,-61
TRUE,TRUE,1000,median,SRI,ptpval,1
TRUE,TRUE,1000,median,SRI,ptmean,-0.17215550000000002
TRUE,TRUE,1000,median,SRI,ptsd,12.775501514510445
TRUE,TRUE,1000,median,SUI,obs,-283
TRUE,TRUE,1000,median,SUI,ptpval,1
TRUE,TRUE,1000,median,SUI,ptmean,0.7353619999999998
TRUE,TRUE,1000,median,SUI,ptsd,36.297722301180286
TRUE,TRUE,1000,median,SVK,obs,-137
TRUE,TRUE,1000,median,SVK,ptpval,1
TRUE,TRUE,1000,median,SVK,ptmean,-0.255923
TRUE,TRUE,1000,median,SVK,ptsd,24.04098535599254
TRUE,TRUE,1000,median,SWE,obs,-291
TRUE,TRUE,1000,median,SWE,ptpval,1
TRUE,TRUE,1000,median,SWE,ptmean,0.20050000000000007
TRUE,TRUE,1000,median,SWE,ptsd,34.99926367366116
TRUE,TRUE,1000,median,THA,obs,-232
TRUE,TRUE,1000,median,THA,ptpval,0.999819
TRUE,TRUE,1000,median,THA,ptmean,-4.241207999999999
TRUE,TRUE,1000,median,THA,ptsd,80.00885012370088
TRUE,TRUE,1000,median,TJK,obs,-437
TRUE,TRUE,1000,median,TJK,ptpval,1
TRUE,TRUE,1000,median,TJK,ptmean,-0.34538899999999956
TRUE,TRUE,1000,median,TJK,ptsd,93.85313550356067
TRUE,TRUE,1000,median,TKM,obs,-145.5
TRUE,TRUE,1000,median,TKM,ptpval,0.997635
TRUE,TRUE,1000,median,TKM,ptmean,-2.075535
TRUE,TRUE,1000,median,TKM,ptsd,51.017687685431525
TRUE,TRUE,1000,median,TTO,obs,-259
TRUE,TRUE,1000,median,TTO,ptpval,0.999362
TRUE,TRUE,1000,median,TTO,ptmean,1.059338
TRUE,TRUE,1000,median,TTO,ptsd,95.84992309965357
TRUE,TRUE,1000,median,TUN,obs,-413
TRUE,TRUE,1000,median,TUN,ptpval,1
TRUE,TRUE,1000,median,TUN,ptmean,-4.5543835
TRUE,TRUE,1000,median,TUN,ptsd,74.32283075252245
TRUE,TRUE,1000,median,TUR,obs,-119
TRUE,TRUE,1000,median,TUR,ptpval,1
TRUE,TRUE,1000,median,TUR,ptmean,0.10610949999999998
TRUE,TRUE,1000,median,TUR,ptsd,13.770790923497911
TRUE,TRUE,1000,median,UAE,obs,-301
TRUE,TRUE,1000,median,UAE,ptpval,0.999966
TRUE,TRUE,1000,median,UAE,ptmean,-8.280157
TRUE,TRUE,1000,median,UAE,ptsd,95.23454774751879
TRUE,TRUE,1000,median,UKR,obs,-155
TRUE,TRUE,1000,median,UKR,ptpval,1
TRUE,TRUE,1000,median,UKR,ptmean,0.012059500000000022
TRUE,TRUE,1000,median,UKR,ptsd,18.049492073258566
TRUE,TRUE,1000,median,URU,obs,-114
TRUE,TRUE,1000,median,URU,ptpval,0.991041
TRUE,TRUE,1000,median,URU,ptmean,9.465576
TRUE,TRUE,1000,median,URU,ptsd,58.135871759764726
TRUE,TRUE,1000,median,USA,obs,-233
TRUE,TRUE,1000,median,USA,ptpval,1
TRUE,TRUE,1000,median,USA,ptmean,0.5962075000000001
TRUE,TRUE,1000,median,USA,ptsd,17.976078910773527
TRUE,TRUE,1000,median,UZB,obs,-202.5
TRUE,TRUE,1000,median,UZB,ptpval,0.99999
TRUE,TRUE,1000,median,UZB,ptmean,2.8069025
TRUE,TRUE,1000,median,UZB,ptsd,43.24590827250684
TRUE,TRUE,1000,median,VEN,obs,-86
TRUE,TRUE,1000,median,VEN,ptpval,0.999824
TRUE,TRUE,1000,median,VEN,ptmean,-0.3765024999999999
TRUE,TRUE,1000,median,VEN,ptsd,24.296355064708024
TRUE,TRUE,1000,median,VIE,obs,-12
TRUE,TRUE,1000,median,VIE,ptpval,0.623377
TRUE,TRUE,1000,median,VIE,ptmean,-0.9390430000000001
TRUE,TRUE,1000,median,VIE,ptsd,43.748814311966264
TRUE,TRUE,1000,median,WLS,obs,-145.5
TRUE,TRUE,1000,median,WLS,ptpval,0.979416
TRUE,TRUE,1000,median,WLS,ptmean,5.1694155
TRUE,TRUE,1000,median,WLS,ptsd,71.82651228610663
TRUE,TRUE,1000,median,ZAM,obs,-471.5
TRUE,TRUE,1000,median,ZAM,ptpval,1
TRUE,TRUE,1000,median,ZAM,ptmean,-1.695433
TRUE,TRUE,1000,median,ZAM,ptsd,32.72826539219374
TRUE,TRUE,1000,median,ZIM,obs,-417.5
TRUE,TRUE,1000,median,ZIM,ptpval,1
TRUE,TRUE,1000,median,ZIM,ptmean,-2.927262
TRUE,TRUE,1000,median,ZIM,ptsd,55.39666695726438
TRUE,TRUE,1000,sd,ALG,obs,-26.438405580817744
TRUE,TRUE,1000,sd,ALG,ptpval,0.90757
TRUE,TRUE,1000,sd,ALG,ptmean,-0.3891974717201588
TRUE,TRUE,1000,sd,ALG,ptsd,19.651471178859378
TRUE,TRUE,1000,sd,ANG,obs,38.70430935794363
TRUE,TRUE,1000,sd,ANG,ptpval,0.079428
TRUE,TRUE,1000,sd,ANG,ptmean,-1.1427273051546953
TRUE,TRUE,1000,sd,ANG,ptsd,28.259297467421476
TRUE,TRUE,1000,sd,ARG,obs,-1.0964139976556453
TRUE,TRUE,1000,sd,ARG,ptpval,0.524992
TRUE,TRUE,1000,sd,ARG,ptmean,-0.27130844906298196
TRUE,TRUE,1000,sd,ARG,ptsd,13.382492438038286
TRUE,TRUE,1000,sd,ARM,obs,-16.11150186055994
TRUE,TRUE,1000,sd,ARM,ptpval,0.820992
TRUE,TRUE,1000,sd,ARM,ptmean,-0.27691032984680647
TRUE,TRUE,1000,sd,ARM,ptsd,17.2282506198028
TRUE,TRUE,1000,sd,AUS,obs,25.68170720388241
TRUE,TRUE,1000,sd,AUS,ptpval,0.03972
TRUE,TRUE,1000,sd,AUS,ptmean,-0.3024249087158225
TRUE,TRUE,1000,sd,AUS,ptsd,14.79884512719738
TRUE,TRUE,1000,sd,AUT,obs,52.27986031150124
TRUE,TRUE,1000,sd,AUT,ptpval,3.3e-5
TRUE,TRUE,1000,sd,AUT,ptmean,-0.30878726599660106
TRUE,TRUE,1000,sd,AUT,ptsd,13.014326627816423
TRUE,TRUE,1000,sd,AZE,obs,-18.540426151561633
TRUE,TRUE,1000,sd,AZE,ptpval,0.892072
TRUE,TRUE,1000,sd,AZE,ptmean,-0.17946466928153898
TRUE,TRUE,1000,sd,AZE,ptsd,14.793069629886583
TRUE,TRUE,1000,sd,BAN,obs,22.18757280805079
TRUE,TRUE,1000,sd,BAN,ptpval,0.101015
TRUE,TRUE,1000,sd,BAN,ptmean,-0.5390892553529597
TRUE,TRUE,1000,sd,BAN,ptsd,17.735621181398788
TRUE,TRUE,1000,sd,BEL,obs,-2.104857933326457
TRUE,TRUE,1000,sd,BEL,ptpval,0.549299
TRUE,TRUE,1000,sd,BEL,ptmean,-0.29729456302450047
TRUE,TRUE,1000,sd,BEL,ptsd,14.597830947072366
TRUE,TRUE,1000,sd,BIH,obs,34.902554292380614
TRUE,TRUE,1000,sd,BIH,ptpval,0.066329
TRUE,TRUE,1000,sd,BIH,ptmean,-0.8783805951255775
TRUE,TRUE,1000,sd,BIH,ptsd,23.429632981012112
TRUE,TRUE,1000,sd,BLR,obs,-13.084583221852881
TRUE,TRUE,1000,sd,BLR,ptpval,0.794477
TRUE,TRUE,1000,sd,BLR,ptmean,-0.18294476476920052
TRUE,TRUE,1000,sd,BLR,ptsd,15.707223619374714
TRUE,TRUE,1000,sd,BOL,obs,-70.41317764591454
TRUE,TRUE,1000,sd,BOL,ptpval,1
TRUE,TRUE,1000,sd,BOL,ptmean,-0.20033578214453335
TRUE,TRUE,1000,sd,BOL,ptsd,14.779663613099581
TRUE,TRUE,1000,sd,BOT,obs,-47.95672112625277
TRUE,TRUE,1000,sd,BOT,ptpval,0.991778
TRUE,TRUE,1000,sd,BOT,ptmean,-0.4334338716047879
TRUE,TRUE,1000,sd,BOT,ptsd,20.025465611522947
TRUE,TRUE,1000,sd,BRA,obs,-12.921603244315378
TRUE,TRUE,1000,sd,BRA,ptpval,0.954184
TRUE,TRUE,1000,sd,BRA,ptmean,-0.0726964875346839
TRUE,TRUE,1000,sd,BRA,ptsd,7.627439757904079
TRUE,TRUE,1000,sd,BUL,obs,-26.274177893940532
TRUE,TRUE,1000,sd,BUL,ptpval,0.9753
TRUE,TRUE,1000,sd,BUL,ptmean,-0.1548275821136237
TRUE,TRUE,1000,sd,BUL,ptsd,13.203601075156403
TRUE,TRUE,1000,sd,CAN,obs,-6.811122114261309
TRUE,TRUE,1000,sd,CAN,ptpval,0.657296
TRUE,TRUE,1000,sd,CAN,ptmean,-0.32908457816680753
TRUE,TRUE,1000,sd,CAN,ptsd,15.93329406204184
TRUE,TRUE,1000,sd,CHI,obs,-35.70447482046484
TRUE,TRUE,1000,sd,CHI,ptpval,0.995489
TRUE,TRUE,1000,sd,CHI,ptmean,-0.23751659660289617
TRUE,TRUE,1000,sd,CHI,ptsd,13.544110400509052
TRUE,TRUE,1000,sd,CHN,obs,8.611039728052162
TRUE,TRUE,1000,sd,CHN,ptpval,0.232899
TRUE,TRUE,1000,sd,CHN,ptmean,-0.0836892627195422
TRUE,TRUE,1000,sd,CHN,ptsd,11.908722274414046
TRUE,TRUE,1000,sd,COL,obs,13.899116775024936
TRUE,TRUE,1000,sd,COL,ptpval,0.073767
TRUE,TRUE,1000,sd,COL,ptmean,-0.12130052610240148
TRUE,TRUE,1000,sd,COL,ptsd,9.67420426006708
TRUE,TRUE,1000,sd,CRC,obs,-34.61356914138878
TRUE,TRUE,1000,sd,CRC,ptpval,0.97002
TRUE,TRUE,1000,sd,CRC,ptmean,-0.3203162893640914
TRUE,TRUE,1000,sd,CRC,ptsd,18.19455631914922
TRUE,TRUE,1000,sd,CRO,obs,29.73117080906036
TRUE,TRUE,1000,sd,CRO,ptpval,0.009892
TRUE,TRUE,1000,sd,CRO,ptmean,-0.22836223652818805
TRUE,TRUE,1000,sd,CRO,ptsd,12.867493115940636
TRUE,TRUE,1000,sd,CUB,obs,18.05968739026588
TRUE,TRUE,1000,sd,CUB,ptpval,0.045382
TRUE,TRUE,1000,sd,CUB,ptmean,-0.16340736154201504
TRUE,TRUE,1000,sd,CUB,ptsd,10.76305335894554
TRUE,TRUE,1000,sd,CZE,obs,54.30966635594234
TRUE,TRUE,1000,sd,CZE,ptpval,0
TRUE,TRUE,1000,sd,CZE,ptmean,-0.12000352220276543
TRUE,TRUE,1000,sd,CZE,ptsd,8.965281543021652
TRUE,TRUE,1000,sd,DEN,obs,39.709776829382236
TRUE,TRUE,1000,sd,DEN,ptpval,0.025372
TRUE,TRUE,1000,sd,DEN,ptmean,-0.7424096123602457
TRUE,TRUE,1000,sd,DEN,ptsd,20.60461189155025
TRUE,TRUE,1000,sd,DOM,obs,-19.36227754127347
TRUE,TRUE,1000,sd,DOM,ptpval,0.788365
TRUE,TRUE,1000,sd,DOM,ptmean,-1.0052647424229977
TRUE,TRUE,1000,sd,DOM,ptsd,22.70046057554864
TRUE,TRUE,1000,sd,ECU,obs,-37.692027126300445
TRUE,TRUE,1000,sd,ECU,ptpval,0.999036
TRUE,TRUE,1000,sd,ECU,ptmean,-0.1238645375487614
TRUE,TRUE,1000,sd,ECU,ptsd,12.00986978693661
TRUE,TRUE,1000,sd,EGY,obs,-8.673199523755045
TRUE,TRUE,1000,sd,EGY,ptpval,0.680172
TRUE,TRUE,1000,sd,EGY,ptmean,-0.480882322185183
TRUE,TRUE,1000,sd,EGY,ptsd,17.35079653127635
TRUE,TRUE,1000,sd,ENG,obs,25.862765369330816
TRUE,TRUE,1000,sd,ENG,ptpval,0.023141
TRUE,TRUE,1000,sd,ENG,ptmean,-0.2403619790776522
TRUE,TRUE,1000,sd,ENG,ptsd,13.09609526260464
TRUE,TRUE,1000,sd,ESA,obs,-32.63640585368131
TRUE,TRUE,1000,sd,ESA,ptpval,0.865279
TRUE,TRUE,1000,sd,ESA,ptmean,-0.8361110038731642
TRUE,TRUE,1000,sd,ESA,ptsd,28.709019855427783
TRUE,TRUE,1000,sd,ESP,obs,0.8059795570529218
TRUE,TRUE,1000,sd,ESP,ptpval,0.43291
TRUE,TRUE,1000,sd,ESP,ptmean,-0.03887539948729963
TRUE,TRUE,1000,sd,ESP,ptsd,5.010222533819256
TRUE,TRUE,1000,sd,EST,obs,-10.577562758526483
TRUE,TRUE,1000,sd,EST,ptpval,0.681497
TRUE,TRUE,1000,sd,EST,ptmean,-0.35684666809573556
TRUE,TRUE,1000,sd,EST,ptsd,21.911660497527425
TRUE,TRUE,1000,sd,FIN,obs,34.94662316314873
TRUE,TRUE,1000,sd,FIN,ptpval,0.110433
TRUE,TRUE,1000,sd,FIN,ptmean,-1.399359236050311
TRUE,TRUE,1000,sd,FIN,ptsd,29.655335298040576
TRUE,TRUE,1000,sd,FRA,obs,-25.89093458107436
TRUE,TRUE,1000,sd,FRA,ptpval,1
TRUE,TRUE,1000,sd,FRA,ptmean,-0.015824256290284822
TRUE,TRUE,1000,sd,FRA,ptsd,4.226821680228081
TRUE,TRUE,1000,sd,GEO,obs,16.77355978781594
TRUE,TRUE,1000,sd,GEO,ptpval,0.113513
TRUE,TRUE,1000,sd,GEO,ptmean,-0.11780515812248257
TRUE,TRUE,1000,sd,GEO,ptsd,13.996750256922121
TRUE,TRUE,1000,sd,GER,obs,22.61638971841103
TRUE,TRUE,1000,sd,GER,ptpval,0
TRUE,TRUE,1000,sd,GER,ptmean,-0.02887964244183999
TRUE,TRUE,1000,sd,GER,ptsd,4.327921700516035
TRUE,TRUE,1000,sd,GRE,obs,-44.19516123086362
TRUE,TRUE,1000,sd,GRE,ptpval,1
TRUE,TRUE,1000,sd,GRE,ptmean,-0.055220748593532994
TRUE,TRUE,1000,sd,GRE,ptsd,7.839827994731507
TRUE,TRUE,1000,sd,GUA,obs,-40.353642808004
TRUE,TRUE,1000,sd,GUA,ptpval,0.880544
TRUE,TRUE,1000,sd,GUA,ptmean,-1.3522071179152075
TRUE,TRUE,1000,sd,GUA,ptsd,32.91619803751749
TRUE,TRUE,1000,sd,HON,obs,-59.08213881362704
TRUE,TRUE,1000,sd,HON,ptpval,0.965773
TRUE,TRUE,1000,sd,HON,ptmean,-1.3663646395015816
TRUE,TRUE,1000,sd,HON,ptsd,31.682597982439145
TRUE,TRUE,1000,sd,HUN,obs,31.89221018103109
TRUE,TRUE,1000,sd,HUN,ptpval,6.4e-5
TRUE,TRUE,1000,sd,HUN,ptmean,-0.0833099326505198
TRUE,TRUE,1000,sd,HUN,ptsd,8.33526349488156
TRUE,TRUE,1000,sd,INA,obs,28.269924136021928
TRUE,TRUE,1000,sd,INA,ptpval,0.045673
TRUE,TRUE,1000,sd,INA,ptmean,-0.3606806626678257
TRUE,TRUE,1000,sd,INA,ptsd,16.890745886612166
TRUE,TRUE,1000,sd,IND,obs,-4.006418277305954
TRUE,TRUE,1000,sd,IND,ptpval,0.806545
TRUE,TRUE,1000,sd,IND,ptmean,-0.02986937154064654
TRUE,TRUE,1000,sd,IND,ptsd,4.597392304842425
TRUE,TRUE,1000,sd,IRI,obs,-10.781925032460151
TRUE,TRUE,1000,sd,IRI,ptpval,0.932588
TRUE,TRUE,1000,sd,IRI,ptmean,-0.06705877944581225
TRUE,TRUE,1000,sd,IRI,ptsd,7.1963327170696605
TRUE,TRUE,1000,sd,IRL,obs,29.005437192096736
TRUE,TRUE,1000,sd,IRL,ptpval,0.150688
TRUE,TRUE,1000,sd,IRL,ptmean,-1.533759507869761
TRUE,TRUE,1000,sd,IRL,ptsd,29.422316768335406
TRUE,TRUE,1000,sd,IRQ,obs,2.186572105470134
TRUE,TRUE,1000,sd,IRQ,ptpval,0.452408
TRUE,TRUE,1000,sd,IRQ,ptmean,-0.5756596277188308
TRUE,TRUE,1000,sd,IRQ,ptsd,21.80100781494924
TRUE,TRUE,1000,sd,ISL,obs,-19.62383026698126
TRUE,TRUE,1000,sd,ISL,ptpval,0.685451
TRUE,TRUE,1000,sd,ISL,ptmean,-1.790639227430655
TRUE,TRUE,1000,sd,ISL,ptsd,37.34172264714292
TRUE,TRUE,1000,sd,ISR,obs,-2.149463339779004
TRUE,TRUE,1000,sd,ISR,ptpval,0.546155
TRUE,TRUE,1000,sd,ISR,ptmean,-0.3200709693309789
TRUE,TRUE,1000,sd,ISR,ptsd,16.14962609309385
TRUE,TRUE,1000,sd,ITA,obs,1.948947819437592
TRUE,TRUE,1000,sd,ITA,ptpval,0.394267
TRUE,TRUE,1000,sd,ITA,ptmean,-0.09059592032457936
TRUE,TRUE,1000,sd,ITA,ptsd,7.633988422715715
TRUE,TRUE,1000,sd,JAM,obs,-15.972238312012337
TRUE,TRUE,1000,sd,JAM,ptpval,0.68916
TRUE,TRUE,1000,sd,JAM,ptmean,-1.0782737369103137
TRUE,TRUE,1000,sd,JAM,ptsd,30.49792799529916
TRUE,TRUE,1000,sd,JOR,obs,-60.87089476473602
TRUE,TRUE,1000,sd,JOR,ptpval,0.993829
TRUE,TRUE,1000,sd,JOR,ptmean,-0.652655024147025
TRUE,TRUE,1000,sd,JOR,ptsd,23.770429219646466
TRUE,TRUE,1000,sd,KAZ,obs,-27.095182555479767
TRUE,TRUE,1000,sd,KAZ,ptpval,0.982598
TRUE,TRUE,1000,sd,KAZ,ptmean,-0.1393127353348694
TRUE,TRUE,1000,sd,KAZ,ptsd,12.642855608579461
TRUE,TRUE,1000,sd,KEN,obs,-48.37023501609775
TRUE,TRUE,1000,sd,KEN,ptpval,0.994707
TRUE,TRUE,1000,sd,KEN,ptmean,-0.5557973846134127
TRUE,TRUE,1000,sd,KEN,ptsd,19.02781033413814
TRUE,TRUE,1000,sd,KGZ,obs,-34.54100576878983
TRUE,TRUE,1000,sd,KGZ,ptpval,0.902066
TRUE,TRUE,1000,sd,KGZ,ptmean,-0.7002312675673603
TRUE,TRUE,1000,sd,KGZ,ptsd,26.007413392340105
TRUE,TRUE,1000,sd,KOR,obs,-39.39115504485795
TRUE,TRUE,1000,sd,KOR,ptpval,0.985632
TRUE,TRUE,1000,sd,KOR,ptmean,-0.3997903125176688
TRUE,TRUE,1000,sd,KOR,ptsd,18.63776599148221
TRUE,TRUE,1000,sd,LAT,obs,-13.029901724997785
TRUE,TRUE,1000,sd,LAT,ptpval,0.754431
TRUE,TRUE,1000,sd,LAT,ptmean,-0.2754913556690268
TRUE,TRUE,1000,sd,LAT,ptsd,18.512144378563715
TRUE,TRUE,1000,sd,LTU,obs,-26.953172511082414
TRUE,TRUE,1000,sd,LTU,ptpval,0.955835
TRUE,TRUE,1000,sd,LTU,ptmean,-0.22037214767636637
TRUE,TRUE,1000,sd,LTU,ptsd,15.669107279434915
TRUE,TRUE,1000,sd,MAS,obs,-48.12912229496612
TRUE,TRUE,1000,sd,MAS,ptpval,0.999944
TRUE,TRUE,1000,sd,MAS,ptmean,-0.17421387958340667
TRUE,TRUE,1000,sd,MAS,ptsd,12.396930749598898
TRUE,TRUE,1000,sd,MDA,obs,-22.525926935311475
TRUE,TRUE,1000,sd,MDA,ptpval,0.862939
TRUE,TRUE,1000,sd,MDA,ptmean,-0.3369701373341623
TRUE,TRUE,1000,sd,MDA,ptsd,20.260793692785377
TRUE,TRUE,1000,sd,MEX,obs,-37.68675786395502
TRUE,TRUE,1000,sd,MEX,ptpval,0.999849
TRUE,TRUE,1000,sd,MEX,ptmean,-0.13814607156883987
TRUE,TRUE,1000,sd,MEX,ptsd,10.466310235226619
TRUE,TRUE,1000,sd,MGL,obs,5.027826150831743
TRUE,TRUE,1000,sd,MGL,ptpval,0.378725
TRUE,TRUE,1000,sd,MGL,ptmean,-0.10931133242776381
TRUE,TRUE,1000,sd,MGL,ptsd,16.587072864941625
TRUE,TRUE,1000,sd,MNE,obs,56.609956314828196
TRUE,TRUE,1000,sd,MNE,ptpval,0.074588
TRUE,TRUE,1000,sd,MNE,ptmean,-2.3372477980723962
TRUE,TRUE,1000,sd,MNE,ptsd,41.08732763236916
TRUE,TRUE,1000,sd,MYA,obs,76.72078797682423
TRUE,TRUE,1000,sd,MYA,ptpval,0.008096
TRUE,TRUE,1000,sd,MYA,ptmean,-2.1584718615849448
TRUE,TRUE,1000,sd,MYA,ptsd,31.000066601243084
TRUE,TRUE,1000,sd,NED,obs,50.305523820790825
TRUE,TRUE,1000,sd,NED,ptpval,4e-5
TRUE,TRUE,1000,sd,NED,ptmean,-0.2838724324115957
TRUE,TRUE,1000,sd,NED,ptsd,12.78866920989452
TRUE,TRUE,1000,sd,NEP,obs,-17.056215802165383
TRUE,TRUE,1000,sd,NEP,ptpval,0.782835
TRUE,TRUE,1000,sd,NEP,ptmean,-0.875598317792638
TRUE,TRUE,1000,sd,NEP,ptsd,20.544271910521925
TRUE,TRUE,1000,sd,NGR,obs,-36.242898263801635
TRUE,TRUE,1000,sd,NGR,ptpval,0.88929
TRUE,TRUE,1000,sd,NGR,ptmean,-1.50707892705084
TRUE,TRUE,1000,sd,NGR,ptsd,28.327729038813462
TRUE,TRUE,1000,sd,NOR,obs,13.475441421439939
TRUE,TRUE,1000,sd,NOR,ptpval,0.210852
TRUE,TRUE,1000,sd,NOR,ptmean,-0.46654451472100406
TRUE,TRUE,1000,sd,NOR,ptsd,17.3646987911218
TRUE,TRUE,1000,sd,NZL,obs,-21.959792497822605
TRUE,TRUE,1000,sd,NZL,ptpval,0.784458
TRUE,TRUE,1000,sd,NZL,ptmean,-0.858095717004567
TRUE,TRUE,1000,sd,NZL,ptsd,26.738553790713386
TRUE,TRUE,1000,sd,PAN,obs,-44.30968855683429
TRUE,TRUE,1000,sd,PAN,ptpval,0.91043
TRUE,TRUE,1000,sd,PAN,ptmean,-1.323616106190097
TRUE,TRUE,1000,sd,PAN,ptsd,32.092775794339545
TRUE,TRUE,1000,sd,PAR,obs,-44.37819657034612
TRUE,TRUE,1000,sd,PAR,ptpval,0.88952
TRUE,TRUE,1000,sd,PAR,ptmean,-1.4824147339971823
TRUE,TRUE,1000,sd,PAR,ptsd,35.02726626927833
TRUE,TRUE,1000,sd,PER,obs,-58.54117122609193
TRUE,TRUE,1000,sd,PER,ptpval,1
TRUE,TRUE,1000,sd,PER,ptmean,-0.116529348503525
TRUE,TRUE,1000,sd,PER,ptsd,11.323653811849326
TRUE,TRUE,1000,sd,PHI,obs,-60.144244380085865
TRUE,TRUE,1000,sd,PHI,ptpval,0.999894
TRUE,TRUE,1000,sd,PHI,ptmean,-0.24221191744533366
TRUE,TRUE,1000,sd,PHI,ptsd,16.244408682823185
TRUE,TRUE,1000,sd,POL,obs,-12.48592818633142
TRUE,TRUE,1000,sd,POL,ptpval,0.991286
TRUE,TRUE,1000,sd,POL,ptmean,-0.025357952590630763
TRUE,TRUE,1000,sd,POL,ptsd,5.239948046786463
TRUE,TRUE,1000,sd,POR,obs,-13.29764486988887
TRUE,TRUE,1000,sd,POR,ptpval,0.813142
TRUE,TRUE,1000,sd,POR,ptmean,-0.2698196751373347
TRUE,TRUE,1000,sd,POR,ptsd,14.618057210443453
TRUE,TRUE,1000,sd,ROU,obs,5.510653647299023
TRUE,TRUE,1000,sd,ROU,ptpval,0.256698
TRUE,TRUE,1000,sd,ROU,ptmean,-0.08257222540351637
TRUE,TRUE,1000,sd,ROU,ptsd,8.531356247061561
TRUE,TRUE,1000,sd,RSA,obs,-14.95144350268663
TRUE,TRUE,1000,sd,RSA,ptpval,0.849775
TRUE,TRUE,1000,sd,RSA,ptmean,-0.24117746470674223
TRUE,TRUE,1000,sd,RSA,ptsd,14.205531707772895
TRUE,TRUE,1000,sd,RUS,obs,-24.856985639222103
TRUE,TRUE,1000,sd,RUS,ptpval,1
TRUE,TRUE,1000,sd,RUS,ptmean,-0.006123185429842747
TRUE,TRUE,1000,sd,RUS,ptsd,2.7326316165650626
TRUE,TRUE,1000,sd,SCO,obs,38.56788504320912
TRUE,TRUE,1000,sd,SCO,ptpval,0.124539
TRUE,TRUE,1000,sd,SCO,ptmean,-1.9398322604839617
TRUE,TRUE,1000,sd,SCO,ptsd,34.86104172336559
TRUE,TRUE,1000,sd,SGP,obs,-58.951794013485426
TRUE,TRUE,1000,sd,SGP,ptpval,0.994601
TRUE,TRUE,1000,sd,SGP,ptmean,-0.4481308230538208
TRUE,TRUE,1000,sd,SGP,ptsd,22.31103940477489
TRUE,TRUE,1000,sd,SLO,obs,11.066791639039025
TRUE,TRUE,1000,sd,SLO,ptpval,0.238444
TRUE,TRUE,1000,sd,SLO,ptmean,-0.30007018854005946
TRUE,TRUE,1000,sd,SLO,ptsd,15.918788840001731
TRUE,TRUE,1000,sd,SRB,obs,43.37936607066388
TRUE,TRUE,1000,sd,SRB,ptpval,4e-6
TRUE,TRUE,1000,sd,SRB,ptmean,-0.12389359292189633
TRUE,TRUE,1000,sd,SRB,ptsd,9.310753804114055
TRUE,TRUE,1000,sd,SRI,obs,-56.623125344220654
TRUE,TRUE,1000,sd,SRI,ptpval,1
TRUE,TRUE,1000,sd,SRI,ptmean,-0.05304063466186704
TRUE,TRUE,1000,sd,SRI,ptsd,8.327557407805651
TRUE,TRUE,1000,sd,SUI,obs,61.131525582582015
TRUE,TRUE,1000,sd,SUI,ptpval,2.15e-4
TRUE,TRUE,1000,sd,SUI,ptmean,-0.5116912270076439
TRUE,TRUE,1000,sd,SUI,ptsd,17.43857148590552
TRUE,TRUE,1000,sd,SVK,obs,44.61186170429028
TRUE,TRUE,1000,sd,SVK,ptpval,9.9e-5
TRUE,TRUE,1000,sd,SVK,ptmean,-0.21343652599529667
TRUE,TRUE,1000,sd,SVK,ptsd,11.8510138521871
TRUE,TRUE,1000,sd,SWE,obs,45.746674133443776
TRUE,TRUE,1000,sd,SWE,ptpval,0.001539
TRUE,TRUE,1000,sd,SWE,ptmean,-0.362305998912382
TRUE,TRUE,1000,sd,SWE,ptsd,15.606153851865601
TRUE,TRUE,1000,sd,THA,obs,-101.73457477035524
