metric,juniors,inactives,floor,fed,yP,yPEA,E,A,weight
mean,FALSE,FALSE,1400,ITA,37.376632678229676,112.69672702039594,-68.10590111642742,12.242902711323765,0.0010710871326307747
mean,FALSE,FALSE,1400,KAZ,-69.1437168751374,14.594822772546971,-67.23734873487348,6.863586358635864,3.585749237597363e-4
mean,FALSE,FALSE,1400,LAT,33.210266978089265,-17.68755826056553,34.098105013817616,1.2147651006711442,3.4289952769879956e-4
mean,FALSE,FALSE,1400,LTU,59.35280718694332,62.25381287251064,-11.3062980030722,7.380337941628262,3.7496428969749325e-4
mean,FALSE,FALSE,1400,MEX,156.26297174291733,184.95485506546174,-35.95232313420753,12.62708434515137,0.0010045164075499018
mean,FALSE,FALSE,1400,NED,59.09001558719167,62.60941729451898,-16.954905163329826,11.530295047418335,0.0014054649089326155
mean,FALSE,FALSE,1400,PHI,124.88829159594118,118.06841594606252,-15.755111313039535,16.333636225957896,3.5342853166470616e-4
mean,FALSE,FALSE,1400,POL,15.719570275696041,34.85997674578825,-27.16765990909704,10.956758009759305,0.0020985383985987873
mean,FALSE,FALSE,1400,ROU,-112.34803442427217,-42.88090487671247,-58.90142253834185,8.178839742164925,6.777220772639637e-4
mean,FALSE,FALSE,1400,RUS,44.61004858232815,76.49992832246456,-35.92327512167192,10.823001847851543,0.004418308600301463
mean,FALSE,FALSE,1400,SLO,-42.24164988956978,85.98463834515758,-105.98549836601308,12.918436819172115,4.5906649024172124e-4
mean,FALSE,FALSE,1400,SRB,41.603079425576894,97.74653143476627,-60.5228182473855,16.888892895780742,0.001938551747022388
mean,FALSE,FALSE,1400,SRI,132.4877667929515,65.9348993053099,41.28896803824162,4.211641203486739,0.0011292917315254118
mean,FALSE,FALSE,1400,SUI,69.1579499670562,163.51930899119233,-73.08829822251482,5.603055738424402,5.541111455389912e-4
mean,FALSE,FALSE,1400,SVK,-31.188057030298047,-27.030062597737338,-21.417670793214114,14.725483723062815,9.594087746588086e-4
mean,FALSE,FALSE,1400,SWE,47.83433884327859,74.47893640160842,-30.606612217074613,9.513879596551249,6.031913715597416e-4
mean,FALSE,FALSE,1400,TUR,-5.199938974098459,14.89430195701556,-22.031943086096476,6.3393065589803435,9.441181253672408e-4
mean,FALSE,FALSE,1400,UKR,46.585013446713646,97.74864311252821,-53.64922870556673,14.193158953722332,7.321435709390615e-4
mean,FALSE,FALSE,1400,USA,2.4167410489962213,89.31367508621426,-70.98825005703857,8.08909422769792,5.314125782559834e-4
mean,FALSE,FALSE,1400,VIE,80.04461579613914,81.63436747137258,-8.351351351351354,5.75945945945946,2.9092574695410435e-4
mean,FALSE,FALSE,1600,ARG,-38.34427100858878,40.436887127135705,-105.0560327198364,11.824744376278115,5.663664090582188e-4
mean,FALSE,FALSE,1600,AUT,71.18839566489635,119.37998526963094,-64.28342746883226,13.964209776978485,0.0015960882815887166
mean,FALSE,FALSE,1600,BRA,95.95169507352936,128.98575268763582,-44.07657200811359,13.79334009465855,0.0015581855047929292
mean,FALSE,FALSE,1600,CHN,71.81962220383025,91.88217959168091,-26.74608276416231,0.3053435114503813,4.164157048944559e-4
mean,FALSE,FALSE,1600,COL,49.71362571557204,100.24656532535299,-67.40198485778595,13.021997135256804,0.0012622757292256068
mean,FALSE,FALSE,1600,CRO,45.50483876561564,79.49976138137112,-45.36069469338983,14.921079789256417,0.0011482451762147444
mean,FALSE,FALSE,1600,CUB,77.09376387964257,127.9699548369604,-67.85671536701287,12.016590389016017,0.0010934579610484862
mean,FALSE,FALSE,1600,CZE,4.290205612128605,37.0616296246921,-43.72731800922713,14.096394888335446,0.0028500067180816813
mean,FALSE,FALSE,1600,ENG,2.62868963790214,23.906344541269686,-28.391651865008882,9.368215906848235,7.793646549808042e-4
mean,FALSE,FALSE,1600,ESP,12.107444358381647,35.206849917265444,-30.831317198651604,13.279493150185921,0.0036779910168837893
mean,FALSE,FALSE,1600,FRA,19.490911498657262,66.95658169473177,-63.3198431900759,15.41956424135093,0.004591265355933508
mean,FALSE,FALSE,1600,GEO,7.064516244773148,3.9945729441115754,4.076814658209997,5.529011040638949,3.5430369090755864e-4
mean,FALSE,FALSE,1600,GER,81.62591227531716,94.37721570792904,-17.02386547467006,8.880962111536824,0.008098617492305884
mean,FALSE,FALSE,1600,GRE,89.14704909752949,100.16863398501921,-14.72053471444569,9.776053331466969,0.0014290078918685225
mean,FALSE,FALSE,1600,HUN,-5.481939064955177,19.159018678892654,-32.89268634282982,15.512229281956685,0.0017501097611334674
mean,FALSE,FALSE,1600,IND,-88.85679872488315,10.56995391316822,-132.56512716174976,7.11857578840285,0.0010193965274012705
mean,FALSE,FALSE,1600,ITA,-24.42306991529822,62.49263038847472,-115.9110903880271,15.688986944457078,9.923136156469114e-4
mean,FALSE,FALSE,1600,KAZ,-2.2312015879628064,46.50336242077527,-64.99351851851853,9.124074074074073,4.1911103259533806e-4
mean,FALSE,FALSE,1600,LAT,69.51640136971146,35.37427948247508,45.51249999999999,0.7245192307692321,4.1701382409649047e-4
mean,FALSE,FALSE,1600,MEX,135.77011520598828,173.4744659679763,-50.29957308167623,12.763228850690933,0.0010458056439781591
mean,FALSE,FALSE,1600,NED,-5.710575205544887,14.89238520485805,-27.499956860602225,12.092059474849734,0.0015373628410690267
mean,FALSE,FALSE,1600,POL,34.53905992300174,51.507496524476295,-22.64948830409358,10.219371345029245,0.0023266234319993064
mean,FALSE,FALSE,1600,ROU,-69.28423989779739,-28.792803305536676,-54.003751738413285,8.797470810828294,8.089839933865291e-4
mean,FALSE,FALSE,1600,RUS,16.504827920065246,53.27768032951671,-49.056601724821974,12.340878907473531,0.004819478818595805
mean,FALSE,FALSE,1600,SRB,35.86276370669788,85.06070180687989,-65.63179089696432,16.362307490197665,0.0022169218137899588
mean,FALSE,FALSE,1600,SVK,-68.29015034482352,-46.861883902954894,-28.60918232772832,15.267820639630727,0.0010075645092106037
mean,FALSE,FALSE,1600,TUR,4.074866460813467,22.123046994813457,-24.071428571428584,4.071428571428573,7.644969854315678e-4
mean,FALSE,FALSE,1600,UKR,42.42267379851318,89.90348413659085,-63.333921370967744,13.269489247311824,8.371834769324873e-4
mean,FALSE,FALSE,1600,USA,-16.682825102044472,47.44541314555647,-85.51397195803511,8.871923718011566,5.650191411155323e-4
mean,FALSE,FALSE,1600,VIE,92.27385138945897,97.68819414810399,-7.238339552238813,7.229477611940297,3.448314674660101e-4
mean,FALSE,TRUE,1000,ALG,243.546069112188,269.92959817590327,-20.96859143495027,12.108636086868273,5.638426349085238e-4
mean,FALSE,TRUE,1000,ARG,28.899874515533774,54.18564742217047,-25.752771176845066,11.91844648870876,0.0013412621509679894
mean,FALSE,TRUE,1000,ARM,87.05589452989781,99.6784600000173,16.32430963252881,4.331811263318109,8.060557673190858e-4
mean,FALSE,TRUE,1000,AUS,-29.286367344162723,-5.547517228593012,-2.7264292577468154,10,0.0010181864360621707
mean,FALSE,TRUE,1000,AUT,150.962811714143,175.48990624943664,-17.009549770569258,11.118931443369227,0.002485193740531058
mean,FALSE,TRUE,1000,AZE,-14.086598003461932,7.743771128660345,-0.7015180005728325,9.095936639976088,8.628025940209104e-4
mean,FALSE,TRUE,1000,BAN,218.14520084576347,226.69919317919909,-14.800361371674619,4.369483315392898,0.001111411863002281
mean,FALSE,TRUE,1000,BEL,148.67342964580178,170.46671785936047,-3.433052021155113,9.231997505446714,0.0012255623403793021
mean,FALSE,TRUE,1000,BIH,140.47515666178612,181.16092163708538,16.05110799951297,15.98989407037623,8.947064595086263e-4
mean,FALSE,TRUE,1000,BLR,30.450127989706363,50.76896809408604,8.497143106381117,7.958825838530984,9.118797701809389e-4
mean,FALSE,TRUE,1000,BOL,91.93878832813925,116.73260489984668,-9.589743589743584,10.818211702827089,5.052642048018179e-4
mean,FALSE,TRUE,1000,BOT,220.84383608842109,222.3693666245713,-36.37789473684211,2.649824561403509,5.655874354000993e-4
mean,FALSE,TRUE,1000,BRA,171.51328343510204,202.64080174712066,-3.988804393447829,13.135420684257099,0.00527627533070776
mean,FALSE,TRUE,1000,BUL,61.74701304617356,86.48730081854463,-9.3545542311834,10.782963870632358,0.0015039489659859938
mean,FALSE,TRUE,1000,CAN,22.851885573937583,50.27481273557237,16.558019421272157,10.459267466110532,7.517588937957986e-4
mean,FALSE,TRUE,1000,CHI,170.52433713292606,193.80559942947252,-4.432694696311017,9.904755620419824,0.0010200356609939801
mean,FALSE,TRUE,1000,CHN,94.05587017000293,93.31165576910087,-9.118392403107315,0.19679154901877993,0.001341298588767055
mean,FALSE,TRUE,1000,COL,100.01856178100388,124.00711452008825,-9.306486486486492,10.46841698841699,0.0043288609152127245
mean,FALSE,TRUE,1000,CRC,161.12901366935475,185.1438372509475,-24.583126550868485,11.326302729528539,5.448045434771263e-4
mean,FALSE,TRUE,1000,CRO,96.35353148830819,134.89488559956337,-2.5773850143305594,16.133039139863214,0.0024504325653644378
mean,FALSE,TRUE,1000,CUB,84.10021191898582,109.21585072536547,-8.752619780940748,10.905317320017254,0.00616202254900929
mean,FALSE,TRUE,1000,CZE,61.957923289328114,91.80298145122704,-1.3352809757310808,12.45623023487191,0.004463127090075335
mean,FALSE,TRUE,1000,DEN,53.59953935217259,79.56101643483132,-28.127242262960777,12.330432823632115,7.325493557724523e-4
mean,FALSE,TRUE,1000,DOM,190.57746800540446,210.5295710601818,-2.2123951914334725,8.400444489342359,8.150398423461783e-4
mean,FALSE,TRUE,1000,ECU,116.74119714889395,130.91144186138186,-0.7777327607163116,5.922109229397943,0.0018029928846648793
mean,FALSE,TRUE,1000,EGY,183.132913653151,216.3174262718186,-16.397375451830897,14.676803394625175,9.363955959668195e-4
mean,FALSE,TRUE,1000,ENG,69.57694528228977,94.76123075881665,0.35783838045842487,10.428684315517174,0.0017881649325907848
mean,FALSE,TRUE,1000,ESP,125.49506672384183,157.75539031199236,11.037029400499591,12.772321070241318,0.009579131693676484
mean,FALSE,TRUE,1000,EST,147.81639842423695,147.6641459964776,-1.7337908614773312,0.03296008668954897,4.6002965456454355e-4
mean,FALSE,TRUE,1000,FRA,155.43745595433472,176.6577505932104,-5.5494855675262755,9.111614324727512,0.012853469348832363
mean,FALSE,TRUE,1000,GEO,-79.17955207980607,-64.92360840390506,-9.252575216726164,6.427536970933197,0.0011423991447256242
mean,FALSE,TRUE,1000,GER,140.96034854557385,163.5895990657059,-3.402411983992174,9.577125010693031,0.020559032960893425
mean,FALSE,TRUE,1000,GRE,109.91677052515057,133.79350905602732,0.5412239275875592,9.876038236086082,0.0031549773886026568
mean,FALSE,TRUE,1000,HUN,41.800273246859774,80.06139743687251,13.74210245351037,15.111971334714461,0.004333194564947388
mean,FALSE,TRUE,1000,INA,87.16889665704568,119.32030442855338,-16.546586865092202,14.256458843647454,0.0012154823599760075
mean,FALSE,TRUE,1000,IND,-32.867216780943046,-12.770195993979598,-7.921497791548546,8.777099493850766,0.012434965759560263
mean,FALSE,TRUE,1000,IRI,76.26934997386832,97.60353126223364,2.612495871812122,8.706337227080912,0.0052763045964785826
mean,FALSE,TRUE,1000,IRQ,163.24917105376338,190.6796362224792,-6.528449820788531,11.742383512544805,3.842429348139224e-4
mean,FALSE,TRUE,1000,ISR,4.5508900936376415,23.56810842308732,-15.826875561545364,8.767407906558851,8.231532713493222e-4
mean,FALSE,TRUE,1000,ITA,124.84170306503749,154.0149187482182,-3.9423841932209314,12.322040671613003,0.003910573443587319
mean,FALSE,TRUE,1000,KAZ,28.30647056393443,48.08400235805357,-13.939118744036776,8.978185445398559,0.0010083073390243942
mean,FALSE,TRUE,1000,KEN,251.6773975888221,264.71111254760126,-9.762516733601075,5.948728246318609,7.934599347626204e-4
mean,FALSE,TRUE,1000,KOR,217.32266830303854,198.19762100107943,20.56737684286228,-9.074973031283712,9.840057412486673e-4
mean,FALSE,TRUE,1000,LAT,-18.77403081619984,-7.096133832041012,13.339186576008984,4.105389557731897,6.982082394109008e-4
mean,FALSE,TRUE,1000,LTU,19.506625664835173,36.39525803525969,-12.653159340659336,7.708333333333336,0.0010968784453362058
mean,FALSE,TRUE,1000,MAS,129.8057700208507,148.63065788738373,-3.8002355439073767,8.020817436884187,8.714527493382667e-4
mean,FALSE,TRUE,1000,MDA,28.2345308004222,47.95878669461482,12.263641845040702,7.503316249623154,5.333166028105329e-4
mean,FALSE,TRUE,1000,MEX,179.34060212976271,204.04221600327764,-3.6971058554112233,10.453251470762424,0.003004494977844498
mean,FALSE,TRUE,1000,MGL,27.190263345975367,44.01896873001452,-13.03708133971292,7.704756543765832,7.100494612115732e-4
mean,FALSE,TRUE,1000,NED,84.22089985807504,114.5262534898714,8.715223682554935,12.08996631321277,0.002864601715976763
mean,FALSE,TRUE,1000,NGR,267.77841202536604,280.05354186079654,15.98770920502092,4.206328451882847,7.077472313175783e-4
mean,FALSE,TRUE,1000,NOR,24.70398179214109,48.65641795523932,-24.729203159465428,11.308518230180361,9.668707238339416e-4
mean,FALSE,TRUE,1000,PER,123.30821648724685,153.4036428833369,2.58780720314353,12.342594960744652,0.0013341668168474414
mean,FALSE,TRUE,1000,PHI,133.6216292427636,164.34164662770812,-2.076824523109039,12.860349245515803,8.554281446770887e-4
mean,FALSE,TRUE,1000,POL,60.828122987278114,87.58660302013153,2.7401970238750053,10.949704700959472,0.007540495516326296
mean,FALSE,TRUE,1000,POR,99.99571607628934,130.93943517453206,13.116416040100248,12.110796728663765,0.0012694145511934353
mean,FALSE,TRUE,1000,ROU,-21.27806469334739,7.6872764297470795,0.16936738029831844,12.007828285694828,0.002750190012202803
mean,FALSE,TRUE,1000,RSA,91.92138037621936,116.87365330595628,-6.150914634146339,10.693292682926828,0.0012501735034596438
mean,FALSE,TRUE,1000,RUS,111.75111900159699,138.13893953133703,-3.7748598790312684,11.157140354544573,0.028837047861014008
mean,FALSE,TRUE,1000,SGP,75.5633622607582,100.56929602202929,14.257302118171683,9.584057971014492,3.0763986756407805e-4
mean,FALSE,TRUE,1000,SLO,70.38547090879474,102.39547753053452,-19.28726761336351,14.349746175481918,0.001446976942853975
mean,FALSE,TRUE,1000,SRB,107.51101093278494,141.83325057474076,0.18808647844239346,14.229274891029263,0.005588665683828145
mean,FALSE,TRUE,1000,SRI,98.27149613566642,109.08828280291003,18.719888474485085,3.4498062480461194,0.0031092368283683184
mean,FALSE,TRUE,1000,SUI,119.75289619045023,133.70802722209962,-27.691957084443104,7.325074089357393,0.0010907310253887898
mean,FALSE,TRUE,1000,SVK,25.071486348792806,63.95740934649908,8.508727849775198,15.661344787849018,0.0019494198780161155
mean,FALSE,TRUE,1000,SWE,106.27435744633952,129.78068295059018,5.02866186038333,9.473562185361025,0.0011169806918681904
mean,FALSE,TRUE,1000,THA,289.52560218106044,312.3292743445423,9.080681818181823,8.957386363636363,2.89306095100041e-4
mean,FALSE,TRUE,1000,TKM,141.78736273684208,162.1523495406522,-3.1560150375939884,8.624060150375943,6.711735069397651e-4
mean,FALSE,TRUE,1000,TUR,54.40577203103433,72.6792543749672,-2.4586873508353264,7.717669053301513,0.003522271922647378
mean,FALSE,TRUE,1000,UAE,336.86817016684324,345.7288612831961,-14.983580508474574,4.506885593220339,2.624276516238647e-4
mean,FALSE,TRUE,1000,UKR,82.93727690272914,111.13874092647545,1.7254350086655137,11.60463547082611,0.004633329206942272
mean,FALSE,TRUE,1000,USA,53.35917608155803,71.7304025065294,-9.79865963148638,8.1651732259635,0.0028646639792948227
mean,FALSE,TRUE,1000,UZB,41.20753410887965,65.02514243830997,-18.646014904635592,10.915308829101932,7.039821958426278e-4
mean,FALSE,TRUE,1000,VEN,5.38456948194873,32.943568721766795,-1.4116248693834947,11.512016718913273,0.0018185813770977845
mean,FALSE,TRUE,1000,VIE,90.2877112052325,98.1551240103564,9.207162796222605,2.753578428461129,0.001116139325641635
mean,FALSE,TRUE,1000,ZAM,410.95619083371025,423.09041134984653,-18.816641775122683,6.077533603584381,8.498695686524333e-4
mean,FALSE,TRUE,1000,ZIM,425.51712650110807,433.0493969606558,1.7870124113475185,3.02593085106383,3.998234392843864e-4
mean,FALSE,TRUE,1400,ALG,111.98284775934304,125.70252607680669,-38.050108932461875,10.86442098206804,5.688262348037634e-4
mean,FALSE,TRUE,1400,ARG,22.113697947584757,31.519567061049823,-30.218801429337795,12.468517289349982,0.0015717399604575836
mean,FALSE,TRUE,1400,ARM,85.98292098112537,76.53612290316184,16.75735328944252,3.9894851513285623,9.002809135268417e-4
mean,FALSE,TRUE,1400,AUS,-22.98233987560987,-29.677794689837327,5.712339728140364,10.315993444519421,0.0013021411855122422
mean,FALSE,TRUE,1400,AUT,114.08916357488064,119.4522817554683,-21.087456932436766,11.794815241754726,0.002630146735930639
mean,FALSE,TRUE,1400,AZE,3.3988973275215106,0.23963559858553074,-0.02509225092250489,8.172355473554735,0.001048207926676017
mean,FALSE,TRUE,1400,BAN,74.24472557692046,92.09489567683441,-40.8117031709709,3.5742399476953253,9.677411036247906e-4
mean,FALSE,TRUE,1400,BEL,81.29810333876435,81.11100643742667,-9.096310510880187,11.532073331160916,0.0013554446840513459
mean,FALSE,TRUE,1400,BIH,146.38694349175134,132.4580231237669,16.379496789653157,15.999569905686464,9.556856261113533e-4
mean,FALSE,TRUE,1400,BLR,10.570551141019251,3.100063854021486,8.068431469569525,9.451261751608115,0.0011137751905462912
mean,FALSE,TRUE,1400,BOL,114.08601881443764,115.03235353458022,-10.837845081747517,10.726614848566072,6.77182570307518e-4
mean,FALSE,TRUE,1400,BRA,133.15438636212718,131.68510136340564,-7.606961545914146,13.02724550370801,0.005746821423083188
mean,FALSE,TRUE,1400,BUL,81.69708569557262,81.7389840364781,-8.95090778786431,10.765289058767323,0.0017961094462111244
mean,FALSE,TRUE,1400,CAN,34.73089206290748,22.526715400787175,17.499492682591278,10.194121996938897,8.658447516156462e-4
mean,FALSE,TRUE,1400,CHI,107.08135137543563,107.06424944155195,-8.823920523920528,10.763081363081362,0.0010809872322165043
mean,FALSE,TRUE,1400,CHN,68.74280423425346,73.87771001802363,-11.0099025974026,0.14107142857142918,0.0015342814176407494
mean,FALSE,TRUE,1400,COL,73.24286626493542,74.3126272256664,-10.81490014635758,10.380654832160896,0.004926739126383358
mean,FALSE,TRUE,1400,CRC,77.06589960485124,93.59223239007855,-43.22323943661972,9.915414710485138,6.106888886289996e-4
mean,FALSE,TRUE,1400,CRO,79.37691094944158,74.77620903335351,-3.4256850247861834,16.018083020101322,0.0026242920937019193
mean,FALSE,TRUE,1400,CUB,84.94795966685517,84.8274953612924,-8.709235907075197,10.890146054224381,0.006269586933460491
mean,FALSE,TRUE,1400,CZE,28.581200990037505,24.917301608317167,-3.1480049789765587,13.266490899646179,0.004993226220376288
mean,FALSE,TRUE,1400,DEN,-34.52414935009959,-17.667221698514684,-47.27282752689365,13.982729801149958,7.71122587786504e-4
mean,FALSE,TRUE,1400,DOM,159.47996988372893,159.34126847604367,-6.357585139318886,8.080438023162483,8.319646470553798e-4
mean,FALSE,TRUE,1400,ECU,96.75653120644277,95.44701550240181,-2.079378109452737,5.900771144278611,0.001962423710184038
mean,FALSE,TRUE,1400,EGY,128.70316696766787,136.14774091498973,-27.5022136767273,14.223037417461484,9.292348465146182e-4
mean,FALSE,TRUE,1400,ENG,55.569330732622795,51.76521183742304,-0.9273022286091219,10.930220505088577,0.0020931416080021297
mean,FALSE,TRUE,1400,ESP,55.631415228216945,45.45729967367623,9.509536130328918,14.668296339233066,0.01035633814962349
mean,FALSE,TRUE,1400,EST,127.07767945015289,128.06264242455248,-2.628848114169209,0.6550458715596363,5.382018443595049e-4
mean,FALSE,TRUE,1400,FRA,74.34966592902764,74.28664784113664,-10.324337645447542,12.704071092338324,0.013343473140878274
mean,FALSE,TRUE,1400,GEO,-42.0993628906608,-40.77549220541464,-7.257734912146688,5.404650496562262,0.001385069916017575
mean,FALSE,TRUE,1400,GER,110.84004966476358,108.73559647109539,-3.9972905752697088,10.279256702375868,0.02194896950439567
mean,FALSE,TRUE,1400,GRE,58.90198448667553,57.26210220938198,-4.098297462823339,9.20469011488234,0.003442618289732826
mean,FALSE,TRUE,1400,HUN,22.297976042254035,10.369091508234728,13.150546459188234,14.767610612278062,0.00506699760588581
mean,FALSE,TRUE,1400,INA,26.94318927762421,30.146705677467402,-19.447414234511008,15.368151561699946,0.001296544108397027
mean,FALSE,TRUE,1400,IND,-38.76793547184702,-33.4819964487255,-18.496825170604104,8.846703190758035,0.00971507264040388
mean,FALSE,TRUE,1400,IRI,17.93262204483699,15.32453766314326,-1.8090830631547234,8.9190248766796,0.005075417119072395
mean,FALSE,TRUE,1400,ISR,0.11169438443373336,5.124627466325624,-17.993942685957897,8.939393939393938,9.880629447543254e-4
mean,FALSE,TRUE,1400,ITA,73.9407768209771,72.48961325473627,-8.149646131677272,13.639779262678687,0.004403249173897725
mean,FALSE,TRUE,1400,KAZ,30.252610545771756,33.620834945184335,-16.158252515181736,10.948110214810121,0.001227054929243806
mean,FALSE,TRUE,1400,KOR,149.55627881753344,140.59366880144552,25.687528762080078,-8.106419696272432,9.817779382436601e-4
mean,FALSE,TRUE,1400,LAT,5.364825598845537,-4.360754791178464,16.820697820697816,4.630998630998633,9.466329054537045e-4
mean,FALSE,TRUE,1400,LTU,37.524469181170254,40.36250117056752,-12.677246814218641,8.085881958417175,0.0013894858743253356
mean,FALSE,TRUE,1400,MAS,34.717132789080154,37.25913115216721,-12.710215577943892,8.888852778680533,9.058026367112827e-4
mean,FALSE,TRUE,1400,MDA,17.325959620377024,7.533227435014769,13.520862968231384,8.812588904694167,6.126977486973501e-4
mean,FALSE,TRUE,1400,MEX,160.90060299236114,159.71241103395636,-5.961315227757844,10.303751305690543,0.003408800087905886
mean,FALSE,TRUE,1400,MGL,31.391716793755283,34.774736303121415,-13.579168898752584,7.776995484809056,8.524253003106139e-4
mean,FALSE,TRUE,1400,NED,55.54857268383626,46.58869616856612,8.526716217940539,12.732923950491262,0.0032701285548939114
mean,FALSE,TRUE,1400,NOR,-37.11703296724705,-25.848437846158532,-34.96343611062994,13.431628558230848,0.0010370711498539284
mean,FALSE,TRUE,1400,PER,99.10163057331383,94.09836441603962,0.5237536656891493,12.257901596611273,0.0014731102827922626
mean,FALSE,TRUE,1400,PHI,94.87649166499621,91.70370097968876,-4.300757322641715,13.40115825815792,9.963323373869096e-4
mean,FALSE,TRUE,1400,POL,37.32953914606177,33.13853424195049,-0.05585234986232024,10.868673155789523,0.009163912032195715
mean,FALSE,TRUE,1400,POR,85.08358823378332,74.28008179707236,12.604938520459584,12.530135053416647,0.0015021113747853332
mean,FALSE,TRUE,1400,ROU,-22.430455481563975,-27.287747219056207,0.4380165289256226,11.985855054036875,0.00341021999852772
mean,FALSE,TRUE,1400,RSA,72.44274724077215,72.58755336607481,-8.58445614578494,10.054927468896803,0.0015302533304215364
mean,FALSE,TRUE,1400,RUS,89.68166853116733,86.98577530868886,-4.3380932090480755,12.217478949099373,0.03338910645010022
mean,FALSE,TRUE,1400,SGP,127.38087780746584,116.34636507788399,15.348006422263849,9.793283382392296,4.3704706946418536e-4
mean,FALSE,TRUE,1400,SLO,67.79608472098039,71.7980600629338,-20.45512219602496,14.534537776136503,0.0016709665380172985
mean,FALSE,TRUE,1400,SRB,91.85980703729625,86.84412742531929,-0.8765175520472397,13.99089608979726,0.005876044033967131
mean,FALSE,TRUE,1400,SRI,87.96817219396635,76.38462199618894,22.193134716763474,2.8929965526029875,0.0030261972657163803
mean,FALSE,TRUE,1400,SUI,44.18397269488497,58.8453930040709,-37.764390770370014,8.090334727703862,0.00109311220855131
mean,FALSE,TRUE,1400,SVK,-10.08578756743943,-21.056634887798918,9.917191319161546,16.22638323087179,0.00222352535888641
mean,FALSE,TRUE,1400,SWE,26.79991007881758,21.567922022308668,1.5539272941283002,11.59593010095523,0.001192124667492561
mean,FALSE,TRUE,1400,TKM,142.87985690152533,140.89669839731636,-3.0069554606467364,8.763636363636362,7.491224060294351e-4
mean,FALSE,TRUE,1400,TUR,15.678009847307159,18.24420703155087,-11.526173273039987,7.388153433712489,0.0033179025416378537
mean,FALSE,TRUE,1400,UKR,68.06259716236025,63.201077022159886,0.7971879090918037,11.560442729608162,0.005150125847026603
mean,FALSE,TRUE,1400,USA,40.31194679045451,41.14358754313715,-8.790073047387153,8.53463195354935,0.0032705043040110997
mean,FALSE,TRUE,1400,UZB,67.37413822806764,72.31008712114257,-18.91704003468709,10.259141494435614,9.638210243598356e-4
mean,FALSE,TRUE,1400,VEN,32.67676098933528,27.94770029929219,0.23262563760544452,11.904887176256995,0.002424545653794295
mean,FALSE,TRUE,1400,VIE,91.21523683945249,85.72617370020109,9.499389741052283,2.60656440705921,0.0013806481773613376
mean,FALSE,TRUE,1600,ARG,1.011162464983361,16.56483375383513,-42.15844166225357,11.22835003647046,0.001636341898225364
mean,FALSE,TRUE,1600,ARM,85.22734521561216,74.5004917254111,17.795357776463625,4.116883500887049,0.0010165079065714735
mean,FALSE,TRUE,1600,AUS,-8.776650349396599,-16.323662153835215,6.787218659625296,8.924588205708538,0.0015249402806013382
mean,FALSE,TRUE,1600,AUT,69.25492720158523,78.67252334454035,-30.61551594275671,12.149668232846743,0.0028115882436423444
mean,FALSE,TRUE,1600,AZE,1.9375430409317795,0.8875552445465158,-3.0715543761594972,5.464246295470023,0.0011554866260508631
mean,FALSE,TRUE,1600,BEL,51.34729700981901,51.83745873552553,-13.393448528301008,13.03990378470084,0.0013278058009177996
mean,FALSE,TRUE,1600,BIH,125.69870920838532,110.24846293325898,16.412543312543317,15.623042273042273,9.596180305363128e-4
mean,FALSE,TRUE,1600,BLR,31.432874235817344,22.719083381907808,8.945560253699796,9.138213530655392,0.001371576075831995
mean,FALSE,TRUE,1600,BRA,95.8796790951223,97.63642786252488,-14.936808888777641,11.967225604986329,0.005828566051513052
mean,FALSE,TRUE,1600,BUL,81.3550497981903,81.02785409293784,-9.11123750430886,10.276680455015509,0.0021198393750955892
mean,FALSE,TRUE,1600,CAN,48.84049756850772,33.766217351871234,22.102805806337404,8.839684014869889,0.0010670387090496853
mean,FALSE,TRUE,1600,CHI,81.47099219040135,82.73430854674965,-12.068259319538093,10.00108501898783,0.001170359941453606
mean,FALSE,TRUE,1600,CHN,67.11201620846327,73.30152961995513,-12.25450576146548,-0.28682577722333846,0.0018002150259399537
mean,FALSE,TRUE,1600,COL,55.22322126684747,57.677472758203216,-14.55259978117121,10.078835450264023,0.005629022576933785
mean,FALSE,TRUE,1600,CRO,46.036686874036405,41.938563093537745,-4.9055525618572915,13.879600940021255,0.0027297073761428123
mean,FALSE,TRUE,1600,CUB,88.91139495678323,87.93520901116702,-8.517612418541212,11.033647467083998,0.006786519396165548
mean,FALSE,TRUE,1600,CZE,-9.184926086010405,-9.852023175383275,-10.673170096685226,12.642398787862184,0.005454998292262402
mean,FALSE,TRUE,1600,DEN,-32.63095803774161,-19.814210904605346,-40.951042061386886,15.78340280409246,9.268180493481768e-4
mean,FALSE,TRUE,1600,ECU,92.41599241971973,90.75973945686955,-3.3936894857198467,7.093198073273978,0.0021387339996926575
mean,FALSE,TRUE,1600,EGY,88.32270549015307,105.18961391637261,-47.47651349380014,14.025455871626548,8.703473046699849e-4
mean,FALSE,TRUE,1600,ENG,21.903073346568657,19.02981338984022,-4.719043995425736,11.0767804990031,0.0022979193934774445
mean,FALSE,TRUE,1600,ESP,28.3233694278939,20.067862871355665,3.0139296911176388,14.39994724176934,0.010298299069962498
mean,FALSE,TRUE,1600,EST,116.31525822261082,114.56808738826784,1.3341103341103349,2.3154623154623124,6.678722240979307e-4
mean,FALSE,TRUE,1600,FRA,48.73503613309271,52.03529861379566,-18.957416734175716,12.909997994605753,0.012335639119188162
