juniors,inactives,floor,fed,metric,value
TRUE,TRUE,1000,IRI,sd_ptmean,0.058079473
TRUE,TRUE,1000,IRI,sd_ptsd,6.274681391
TRUE,TRUE,1000,IRI,sd_ptpval,1e-5
TRUE,TRUE,1000,IRI,median_obs,129.5
TRUE,TRUE,1000,IRI,median_ptmean,0.10215
TRUE,TRUE,1000,IRI,median_ptsd,13.5415315
TRUE,TRUE,1000,IRI,median_ptpval,0
TRUE,TRUE,1000,IRI,agediffoverall,7.559121344
TRUE,TRUE,1000,IRI,knapp1,0.387058202
TRUE,TRUE,1000,IRI,knapp10,0.008315818
TRUE,TRUE,1000,IRI,knapp30,2.66e-5
TRUE,TRUE,1000,IRI,perf,10
TRUE,TRUE,1000,TUR,top1_obs,169
TRUE,TRUE,1000,TUR,top1_ptmean,106.76091
TRUE,TRUE,1000,TUR,top1_ptsd,90.39450341
TRUE,TRUE,1000,TUR,top1_ptpval,0.28116
TRUE,TRUE,1000,TUR,agedifftop1,-11
TRUE,TRUE,1000,TUR,top10_obs,345.7
TRUE,TRUE,1000,TUR,top10_ptmean,205.458923
TRUE,TRUE,1000,TUR,top10_ptsd,50.49017596
TRUE,TRUE,1000,TUR,top10_ptpval,6.6e-4
TRUE,TRUE,1000,TUR,agedifftop10,3.3
TRUE,TRUE,1000,TUR,mean_obs,103.1872025
TRUE,TRUE,1000,TUR,mean_ptmean,0.04444884
TRUE,TRUE,1000,TUR,mean_ptsd,10.21428581
TRUE,TRUE,1000,TUR,mean_ptpval,0
TRUE,TRUE,1000,TUR,sd_obs,28.0121233
TRUE,TRUE,1000,TUR,sd_ptmean,0.106412914
TRUE,TRUE,1000,TUR,sd_ptsd,7.738561515
TRUE,TRUE,1000,TUR,sd_ptpval,1.4e-4
TRUE,TRUE,1000,TUR,median_obs,119
TRUE,TRUE,1000,TUR,median_ptmean,0.319655
TRUE,TRUE,1000,TUR,median_ptsd,13.36896119
TRUE,TRUE,1000,TUR,median_ptpval,0
TRUE,TRUE,1000,TUR,agediffoverall,7.885015904
TRUE,TRUE,1000,TUR,knapp1,0.249456635
TRUE,TRUE,1000,TUR,knapp10,7.29e-8
TRUE,TRUE,1000,TUR,knapp30,3.75e-7
TRUE,TRUE,1000,TUR,perf,10.9
TRUE,TRUE,1000,SRI,top1_obs,332
TRUE,TRUE,1000,SRI,top1_ptmean,64.7712
TRUE,TRUE,1000,SRI,top1_ptsd,77.42504653
TRUE,TRUE,1000,SRI,top1_ptpval,4e-5
TRUE,TRUE,1000,SRI,agedifftop1,29
TRUE,TRUE,1000,SRI,top10_obs,343.8
TRUE,TRUE,1000,SRI,top10_ptmean,104.399928
TRUE,TRUE,1000,SRI,top10_ptsd,52.07907108
TRUE,TRUE,1000,SRI,top10_ptpval,0
TRUE,TRUE,1000,SRI,agedifftop10,13.83333333
TRUE,TRUE,1000,SRI,mean_obs,81.17719038
TRUE,TRUE,1000,SRI,mean_ptmean,0.105204842
TRUE,TRUE,1000,SRI,mean_ptsd,10.29569244
TRUE,TRUE,1000,SRI,mean_ptpval,0
TRUE,TRUE,1000,SRI,sd_obs,60.22570742
TRUE,TRUE,1000,SRI,sd_ptmean,0.16393511
TRUE,TRUE,1000,SRI,sd_ptsd,8.545814427
TRUE,TRUE,1000,SRI,sd_ptpval,0
TRUE,TRUE,1000,SRI,median_obs,65
TRUE,TRUE,1000,SRI,median_ptmean,0.026415
TRUE,TRUE,1000,SRI,median_ptsd,12.72129395
TRUE,TRUE,1000,SRI,median_ptpval,0
TRUE,TRUE,1000,SRI,agediffoverall,2.057417555
TRUE,TRUE,1000,SRI,knapp1,3.22e-5
TRUE,TRUE,1000,SRI,knapp10,1.1e-8
TRUE,TRUE,1000,SRI,knapp30,5.92e-9
TRUE,TRUE,1000,SRI,perf,25.5
TRUE,TRUE,1000,GRE,top1_obs,175
TRUE,TRUE,1000,GRE,top1_ptmean,78.45015
TRUE,TRUE,1000,GRE,top1_ptsd,68.17876015
TRUE,TRUE,1000,GRE,top1_ptpval,0.09679
TRUE,TRUE,1000,GRE,agedifftop1,7
TRUE,TRUE,1000,GRE,top10_obs,313.1
TRUE,TRUE,1000,GRE,top10_ptmean,172.03548
TRUE,TRUE,1000,GRE,top10_ptsd,47.15953797
TRUE,TRUE,1000,GRE,top10_ptpval,1.2e-4
TRUE,TRUE,1000,GRE,agedifftop10,0.6
TRUE,TRUE,1000,GRE,mean_obs,164.3624459
TRUE,TRUE,1000,GRE,mean_ptmean,0.070881246
TRUE,TRUE,1000,GRE,mean_ptsd,13.63063501
TRUE,TRUE,1000,GRE,mean_ptpval,0
TRUE,TRUE,1000,GRE,sd_obs,44.66970141
TRUE,TRUE,1000,GRE,sd_ptmean,0.056576347
TRUE,TRUE,1000,GRE,sd_ptsd,7.823079296
TRUE,TRUE,1000,GRE,sd_ptpval,0
TRUE,TRUE,1000,GRE,median_obs,207
TRUE,TRUE,1000,GRE,median_ptmean,-0.154565
TRUE,TRUE,1000,GRE,median_ptsd,21.75879609
TRUE,TRUE,1000,GRE,median_ptpval,0
TRUE,TRUE,1000,GRE,agediffoverall,10.31642631
TRUE,TRUE,1000,GRE,knapp1,0.097146295
TRUE,TRUE,1000,GRE,knapp10,1.98e-6
TRUE,TRUE,1000,GRE,knapp30,9.03e-12
TRUE,TRUE,1000,GRE,perf,12.8
TRUE,TRUE,1000,UKR,top1_obs,131
TRUE,TRUE,1000,UKR,top1_ptmean,32.90013
TRUE,TRUE,1000,UKR,top1_ptsd,32.23874371
TRUE,TRUE,1000,UKR,top1_ptpval,0.00405
TRUE,TRUE,1000,UKR,agedifftop1,23
TRUE,TRUE,1000,UKR,top10_obs,247
TRUE,TRUE,1000,UKR,top10_ptmean,99.545896
TRUE,TRUE,1000,UKR,top10_ptsd,33.21453976
TRUE,TRUE,1000,UKR,top10_ptpval,0
TRUE,TRUE,1000,UKR,agedifftop10,1.8
TRUE,TRUE,1000,UKR,mean_obs,156.23587560000001
TRUE,TRUE,1000,UKR,mean_ptmean,0.027710411
TRUE,TRUE,1000,UKR,mean_ptsd,14.26183369
TRUE,TRUE,1000,UKR,mean_ptpval,0
TRUE,TRUE,1000,UKR,sd_obs,-10.8707326
TRUE,TRUE,1000,UKR,sd_ptmean,0.109357878
TRUE,TRUE,1000,UKR,sd_ptsd,8.689885044
TRUE,TRUE,1000,UKR,sd_ptpval,0.89681
TRUE,TRUE,1000,UKR,median_obs,154
TRUE,TRUE,1000,UKR,median_ptmean,-0.24126
TRUE,TRUE,1000,UKR,median_ptsd,18.04321295
TRUE,TRUE,1000,UKR,median_ptpval,0
TRUE,TRUE,1000,UKR,agediffoverall,11.71126056
TRUE,TRUE,1000,UKR,knapp1,0.003871894
TRUE,TRUE,1000,UKR,knapp10,1.26e-10
TRUE,TRUE,1000,UKR,knapp30,5.48e-18
TRUE,TRUE,1000,UKR,perf,13.9
TRUE,TRUE,1000,BRA,top1_obs,347
TRUE,TRUE,1000,BRA,top1_ptmean,67.50429
TRUE,TRUE,1000,BRA,top1_ptsd,62.46173694
TRUE,TRUE,1000,BRA,top1_ptpval,0
TRUE,TRUE,1000,BRA,agedifftop1,0
TRUE,TRUE,1000,BRA,top10_obs,407
TRUE,TRUE,1000,BRA,top10_ptmean,175.117068
TRUE,TRUE,1000,BRA,top10_ptsd,42.78182139
TRUE,TRUE,1000,BRA,top10_ptpval,0
TRUE,TRUE,1000,BRA,agedifftop10,-0.1
TRUE,TRUE,1000,BRA,mean_obs,247.2930737
TRUE,TRUE,1000,BRA,mean_ptmean,0.018995445
TRUE,TRUE,1000,BRA,mean_ptsd,11.8167112
TRUE,TRUE,1000,BRA,mean_ptpval,0
TRUE,TRUE,1000,BRA,sd_obs,12.17855836
TRUE,TRUE,1000,BRA,sd_ptmean,0.044711598
TRUE,TRUE,1000,BRA,sd_ptsd,7.596796377
TRUE,TRUE,1000,BRA,sd_ptpval,0.05406
TRUE,TRUE,1000,BRA,median_obs,276
TRUE,TRUE,1000,BRA,median_ptmean,0.01519
TRUE,TRUE,1000,BRA,median_ptsd,16.2013993
TRUE,TRUE,1000,BRA,median_ptpval,0
TRUE,TRUE,1000,BRA,agediffoverall,14.82797244
TRUE,TRUE,1000,BRA,knapp1,4.76e-7
TRUE,TRUE,1000,BRA,knapp10,2.7700000000000004e-21
TRUE,TRUE,1000,BRA,knapp30,2.59e-38
TRUE,TRUE,1000,BRA,perf,11.7
TRUE,TRUE,1000,ROU,top1_obs,215
TRUE,TRUE,1000,ROU,top1_ptmean,87.06155
TRUE,TRUE,1000,ROU,top1_ptsd,64.7548789
TRUE,TRUE,1000,ROU,top1_ptpval,0.01543
TRUE,TRUE,1000,ROU,agedifftop1,9
TRUE,TRUE,1000,ROU,top10_obs,266.8
TRUE,TRUE,1000,ROU,top10_ptmean,127.220895
TRUE,TRUE,1000,ROU,top10_ptsd,37.62050223
TRUE,TRUE,1000,ROU,top10_ptpval,4e-5
TRUE,TRUE,1000,ROU,agedifftop10,-1.6
TRUE,TRUE,1000,ROU,mean_obs,112.5506089
TRUE,TRUE,1000,ROU,mean_ptmean,0.003329564
TRUE,TRUE,1000,ROU,mean_ptsd,15.46079391
TRUE,TRUE,1000,ROU,mean_ptpval,0
TRUE,TRUE,1000,ROU,sd_obs,-5.510653647
TRUE,TRUE,1000,ROU,sd_ptmean,0.103248024
TRUE,TRUE,1000,ROU,sd_ptsd,8.526354031
TRUE,TRUE,1000,ROU,sd_ptpval,0.74606
TRUE,TRUE,1000,ROU,median_obs,163.5
TRUE,TRUE,1000,ROU,median_ptmean,0.505935
TRUE,TRUE,1000,ROU,median_ptsd,23.42968485
TRUE,TRUE,1000,ROU,median_ptpval,0
TRUE,TRUE,1000,ROU,agediffoverall,12.68119847
TRUE,TRUE,1000,ROU,knapp1,0.0159376
TRUE,TRUE,1000,ROU,knapp10,8.9e-5
TRUE,TRUE,1000,ROU,knapp30,1.02e-5
TRUE,TRUE,1000,ROU,perf,13.7
TRUE,TRUE,1000,ITA,top1_obs,237
TRUE,TRUE,1000,ITA,top1_ptmean,138.41962
TRUE,TRUE,1000,ITA,top1_ptsd,76.83871042
TRUE,TRUE,1000,ITA,top1_ptpval,0.08526
TRUE,TRUE,1000,ITA,agedifftop1,-7
TRUE,TRUE,1000,ITA,top10_obs,322
TRUE,TRUE,1000,ITA,top10_ptmean,206.124176
TRUE,TRUE,1000,ITA,top10_ptsd,39.91841172
TRUE,TRUE,1000,ITA,top10_ptpval,3.3e-4
TRUE,TRUE,1000,ITA,agedifftop10,2.1
TRUE,TRUE,1000,ITA,mean_obs,214.8509139
TRUE,TRUE,1000,ITA,mean_ptmean,0.024241704
TRUE,TRUE,1000,ITA,mean_ptsd,12.29462334
TRUE,TRUE,1000,ITA,mean_ptpval,0
TRUE,TRUE,1000,ITA,sd_obs,-1.908710543
TRUE,TRUE,1000,ITA,sd_ptmean,0.108977667
TRUE,TRUE,1000,ITA,sd_ptsd,7.623030838
TRUE,TRUE,1000,ITA,sd_ptpval,0.60453
TRUE,TRUE,1000,ITA,median_obs,252
TRUE,TRUE,1000,ITA,median_ptmean,-0.58148
TRUE,TRUE,1000,ITA,median_ptsd,15.72412544
TRUE,TRUE,1000,ITA,median_ptpval,0
TRUE,TRUE,1000,ITA,agediffoverall,18.29313346
TRUE,TRUE,1000,ITA,knapp1,0.079588166
TRUE,TRUE,1000,ITA,knapp10,2.38e-10
TRUE,TRUE,1000,ITA,knapp30,2.9e-11
TRUE,TRUE,1000,ITA,perf,5.8
TRUE,TRUE,1000,HUN,top1_obs,83
TRUE,TRUE,1000,HUN,top1_ptmean,125.40044
TRUE,TRUE,1000,HUN,top1_ptsd,84.48730608
TRUE,TRUE,1000,HUN,top1_ptpval,0.82639
TRUE,TRUE,1000,HUN,agedifftop1,-20
TRUE,TRUE,1000,HUN,top10_obs,234.7
TRUE,TRUE,1000,HUN,top10_ptmean,195.393613
TRUE,TRUE,1000,HUN,top10_ptsd,44.59214471
TRUE,TRUE,1000,HUN,top10_ptpval,0.19285
TRUE,TRUE,1000,HUN,agedifftop10,-2.1
TRUE,TRUE,1000,HUN,mean_obs,134.6069491
TRUE,TRUE,1000,HUN,mean_ptmean,0.022458403
TRUE,TRUE,1000,HUN,mean_ptsd,13.81080433
TRUE,TRUE,1000,HUN,mean_ptpval,0
TRUE,TRUE,1000,HUN,sd_obs,-31.90789021
TRUE,TRUE,1000,HUN,sd_ptmean,0.037774544
TRUE,TRUE,1000,HUN,sd_ptsd,8.318065644
TRUE,TRUE,1000,HUN,sd_ptpval,0.99999
TRUE,TRUE,1000,HUN,median_obs,176
TRUE,TRUE,1000,HUN,median_ptmean,-0.030705
TRUE,TRUE,1000,HUN,median_ptsd,19.21593544
TRUE,TRUE,1000,HUN,median_ptpval,0
TRUE,TRUE,1000,HUN,agediffoverall,17.06380852
TRUE,TRUE,1000,HUN,knapp1,0.82500645
TRUE,TRUE,1000,HUN,knapp10,0.116633531
TRUE,TRUE,1000,HUN,knapp30,1.32e-7
TRUE,TRUE,1000,HUN,perf,9.2
TRUE,TRUE,1000,CZE,top1_obs,305
TRUE,TRUE,1000,CZE,top1_ptmean,162.12293
TRUE,TRUE,1000,CZE,top1_ptsd,87.28040054
TRUE,TRUE,1000,CZE,top1_ptpval,0.04398
TRUE,TRUE,1000,CZE,agedifftop1,-3
TRUE,TRUE,1000,CZE,top10_obs,340.6
TRUE,TRUE,1000,CZE,top10_ptmean,216.105861
TRUE,TRUE,1000,CZE,top10_ptsd,40.35555509
TRUE,TRUE,1000,CZE,top10_ptpval,2.3e-4
TRUE,TRUE,1000,CZE,agedifftop10,6.6
TRUE,TRUE,1000,CZE,mean_obs,173.3572737
TRUE,TRUE,1000,CZE,mean_ptmean,0.014562398
TRUE,TRUE,1000,CZE,mean_ptsd,13.43930516
TRUE,TRUE,1000,CZE,mean_ptpval,0
TRUE,TRUE,1000,CZE,sd_obs,-55.27024392
TRUE,TRUE,1000,CZE,sd_ptmean,0.143830337
TRUE,TRUE,1000,CZE,sd_ptsd,8.93124993
TRUE,TRUE,1000,CZE,sd_ptpval,1
TRUE,TRUE,1000,CZE,median_obs,217
TRUE,TRUE,1000,CZE,median_ptmean,0.613305
TRUE,TRUE,1000,CZE,median_ptsd,17.32432595
TRUE,TRUE,1000,CZE,median_ptpval,0
TRUE,TRUE,1000,CZE,agediffoverall,16.82752886
TRUE,TRUE,1000,CZE,knapp1,0.044260587
TRUE,TRUE,1000,CZE,knapp10,2.8177e-4
TRUE,TRUE,1000,CZE,knapp30,2.67512e-4
TRUE,TRUE,1000,CZE,perf,6.3
TRUE,TRUE,1000,CHN,top1_obs,137
TRUE,TRUE,1000,CHN,top1_ptmean,44.31908
TRUE,TRUE,1000,CHN,top1_ptsd,68.81378124
TRUE,TRUE,1000,CHN,top1_ptpval,0.06832
TRUE,TRUE,1000,CHN,agedifftop1,2
TRUE,TRUE,1000,CHN,top10_obs,184.3
TRUE,TRUE,1000,CHN,top10_ptmean,78.516412
TRUE,TRUE,1000,CHN,top10_ptsd,46.93988195
TRUE,TRUE,1000,CHN,top10_ptpval,0.00673
TRUE,TRUE,1000,CHN,agedifftop10,-4.2
TRUE,TRUE,1000,CHN,mean_obs,88.73903583
TRUE,TRUE,1000,CHN,mean_ptmean,-0.020152288
TRUE,TRUE,1000,CHN,mean_ptsd,20.13710118
TRUE,TRUE,1000,CHN,mean_ptpval,1e-5
TRUE,TRUE,1000,CHN,sd_obs,-6.399691792
TRUE,TRUE,1000,CHN,sd_ptmean,0.065304723
TRUE,TRUE,1000,CHN,sd_ptsd,11.03717661
TRUE,TRUE,1000,CHN,sd_ptpval,0.71952
TRUE,TRUE,1000,CHN,median_obs,98.5
TRUE,TRUE,1000,CHN,median_ptmean,0.13274
TRUE,TRUE,1000,CHN,median_ptsd,30.35055107
TRUE,TRUE,1000,CHN,median_ptpval,2.6e-4
TRUE,TRUE,1000,CHN,agediffoverall,-1.068513923
TRUE,TRUE,1000,CHN,knapp1,0.06706541
TRUE,TRUE,1000,CHN,knapp10,0.020893093
TRUE,TRUE,1000,CHN,knapp30,1.69e-5
TRUE,TRUE,1000,CHN,perf,28.6
TRUE,TRUE,1000,USA,top1_obs,400
TRUE,TRUE,1000,USA,top1_ptmean,155.90401
TRUE,TRUE,1000,USA,top1_ptsd,93.85221711
TRUE,TRUE,1000,USA,top1_ptpval,2e-5
TRUE,TRUE,1000,USA,agedifftop1,-9
TRUE,TRUE,1000,USA,top10_obs,339.2
TRUE,TRUE,1000,USA,top10_ptmean,202.709905
TRUE,TRUE,1000,USA,top10_ptsd,40.23039163
TRUE,TRUE,1000,USA,top10_ptpval,3e-5
TRUE,TRUE,1000,USA,agedifftop10,-8
TRUE,TRUE,1000,USA,mean_obs,204.2548552
TRUE,TRUE,1000,USA,mean_ptmean,-0.054024951
TRUE,TRUE,1000,USA,mean_ptsd,13.49122346
TRUE,TRUE,1000,USA,mean_ptpval,0
TRUE,TRUE,1000,USA,sd_obs,-38.89466581
TRUE,TRUE,1000,USA,sd_ptmean,0.092380872
TRUE,TRUE,1000,USA,sd_ptsd,9.155333144
TRUE,TRUE,1000,USA,sd_ptpval,1
TRUE,TRUE,1000,USA,median_obs,232
TRUE,TRUE,1000,USA,median_ptmean,-0.24143
TRUE,TRUE,1000,USA,median_ptsd,17.97947668
TRUE,TRUE,1000,USA,median_ptpval,0
TRUE,TRUE,1000,USA,agediffoverall,14.87538175
TRUE,TRUE,1000,USA,knapp1,1.93e-5
TRUE,TRUE,1000,USA,knapp10,1.56e-5
TRUE,TRUE,1000,USA,knapp30,2.06e-11
TRUE,TRUE,1000,USA,perf,7.4
TRUE,TRUE,1000,PER,top1_obs,263
TRUE,TRUE,1000,PER,top1_ptmean,102.4986
TRUE,TRUE,1000,PER,top1_ptsd,93.51897379
TRUE,TRUE,1000,PER,top1_ptpval,0.05579
TRUE,TRUE,1000,PER,agedifftop1,-2
TRUE,TRUE,1000,PER,top10_obs,391.3
TRUE,TRUE,1000,PER,top10_ptmean,195.057024
TRUE,TRUE,1000,PER,top10_ptsd,59.24863404
TRUE,TRUE,1000,PER,top10_ptpval,4e-5
TRUE,TRUE,1000,PER,agedifftop10,0.4
TRUE,TRUE,1000,PER,mean_obs,181.3360652
TRUE,TRUE,1000,PER,mean_ptmean,0.020527398
TRUE,TRUE,1000,PER,mean_ptsd,16.88905822
TRUE,TRUE,1000,PER,mean_ptpval,0
TRUE,TRUE,1000,PER,sd_obs,51.70817821
TRUE,TRUE,1000,PER,sd_ptmean,0.064138154
TRUE,TRUE,1000,PER,sd_ptsd,10.4307044
TRUE,TRUE,1000,PER,sd_ptpval,0
TRUE,TRUE,1000,PER,median_obs,209
TRUE,TRUE,1000,PER,median_ptmean,-0.023615
TRUE,TRUE,1000,PER,median_ptsd,24.94505923
TRUE,TRUE,1000,PER,median_ptpval,0
TRUE,TRUE,1000,PER,agediffoverall,8.723329636
TRUE,TRUE,1000,PER,knapp1,0.055830832
TRUE,TRUE,1000,PER,knapp10,1.05e-8
TRUE,TRUE,1000,PER,knapp30,3.95e-13
TRUE,TRUE,1000,PER,perf,15.6
TRUE,TRUE,1000,SRB,top1_obs,232
TRUE,TRUE,1000,SRB,top1_ptmean,77.72343
TRUE,TRUE,1000,SRB,top1_ptsd,55.5733517
TRUE,TRUE,1000,SRB,top1_ptpval,6e-4
TRUE,TRUE,1000,SRB,agedifftop1,-25
TRUE,TRUE,1000,SRB,top10_obs,255.6
TRUE,TRUE,1000,SRB,top10_ptmean,140.291336
TRUE,TRUE,1000,SRB,top10_ptsd,32.87531501
TRUE,TRUE,1000,SRB,top10_ptpval,2e-5
TRUE,TRUE,1000,SRB,agedifftop10,4.7
TRUE,TRUE,1000,SRB,mean_obs,178.631231
TRUE,TRUE,1000,SRB,mean_ptmean,-0.05271532
TRUE,TRUE,1000,SRB,mean_ptsd,13.32409913
TRUE,TRUE,1000,SRB,mean_ptpval,0
TRUE,TRUE,1000,SRB,sd_obs,-43.37936607
TRUE,TRUE,1000,SRB,sd_ptmean,0.131899111
TRUE,TRUE,1000,SRB,sd_ptsd,9.314051087
TRUE,TRUE,1000,SRB,sd_ptpval,1
TRUE,TRUE,1000,SRB,median_obs,201
TRUE,TRUE,1000,SRB,median_ptmean,-0.30432
TRUE,TRUE,1000,SRB,median_ptsd,18.18861923
TRUE,TRUE,1000,SRB,median_ptpval,0
TRUE,TRUE,1000,SRB,agediffoverall,17.41277499
TRUE,TRUE,1000,SRB,knapp1,4.8116e-4
TRUE,TRUE,1000,SRB,knapp10,8.1e-6
TRUE,TRUE,1000,SRB,knapp30,2.2e-11
TRUE,TRUE,1000,SRB,perf,8.3
TRUE,TRUE,1000,COL,top1_obs,255
TRUE,TRUE,1000,COL,top1_ptmean,43.60619
TRUE,TRUE,1000,COL,top1_ptsd,50.90812296
TRUE,TRUE,1000,COL,top1_ptpval,4e-5
TRUE,TRUE,1000,COL,agedifftop1,7
TRUE,TRUE,1000,COL,top10_obs,298.6
TRUE,TRUE,1000,COL,top10_ptmean,128.750929
TRUE,TRUE,1000,COL,top10_ptsd,39.65016308
TRUE,TRUE,1000,COL,top10_ptpval,0
TRUE,TRUE,1000,COL,agedifftop10,4.1
TRUE,TRUE,1000,COL,mean_obs,158.6192263
TRUE,TRUE,1000,COL,mean_ptmean,0.115931007
TRUE,TRUE,1000,COL,mean_ptsd,14.92069071
TRUE,TRUE,1000,COL,mean_ptpval,0
TRUE,TRUE,1000,COL,sd_obs,-13.89911678
TRUE,TRUE,1000,COL,sd_ptmean,0.119359904
TRUE,TRUE,1000,COL,sd_ptsd,9.648732895
TRUE,TRUE,1000,COL,sd_ptpval,0.92624
TRUE,TRUE,1000,COL,median_obs,172
TRUE,TRUE,1000,COL,median_ptmean,0.301695
TRUE,TRUE,1000,COL,median_ptsd,18.82773652
TRUE,TRUE,1000,COL,median_ptpval,0
TRUE,TRUE,1000,COL,agediffoverall,10.4595176
TRUE,TRUE,1000,COL,knapp1,2.47e-5
TRUE,TRUE,1000,COL,knapp10,2.4e-8
TRUE,TRUE,1000,COL,knapp30,9.89e-9
TRUE,TRUE,1000,COL,perf,15.1
TRUE,TRUE,1000,KAZ,top1_obs,141
TRUE,TRUE,1000,KAZ,top1_ptmean,88.78316
TRUE,TRUE,1000,KAZ,top1_ptsd,74.92958174
TRUE,TRUE,1000,KAZ,top1_ptpval,0.35529
TRUE,TRUE,1000,KAZ,agedifftop1,7
TRUE,TRUE,1000,KAZ,top10_obs,205.7
TRUE,TRUE,1000,KAZ,top10_ptmean,124.064586
TRUE,TRUE,1000,KAZ,top10_ptsd,41.46104662
TRUE,TRUE,1000,KAZ,top10_ptpval,0.01729
TRUE,TRUE,1000,KAZ,agedifftop10,15.4
TRUE,TRUE,1000,KAZ,mean_obs,57.45768614
TRUE,TRUE,1000,KAZ,mean_ptmean,-0.021798763
TRUE,TRUE,1000,KAZ,mean_ptsd,20.80606173
TRUE,TRUE,1000,KAZ,mean_ptpval,0.00275
TRUE,TRUE,1000,KAZ,sd_obs,29.40603408
TRUE,TRUE,1000,KAZ,sd_ptmean,0.112526443
TRUE,TRUE,1000,KAZ,sd_ptsd,11.72502213
TRUE,TRUE,1000,KAZ,sd_ptpval,0.00615
TRUE,TRUE,1000,KAZ,median_obs,69
TRUE,TRUE,1000,KAZ,median_ptmean,0.59259
TRUE,TRUE,1000,KAZ,median_ptsd,32.28166797
TRUE,TRUE,1000,KAZ,median_ptpval,0.01042
TRUE,TRUE,1000,KAZ,agediffoverall,5.502416475
TRUE,TRUE,1000,KAZ,knapp1,0.353505139
TRUE,TRUE,1000,KAZ,knapp10,0.006521303
TRUE,TRUE,1000,KAZ,knapp30,0.002664845
TRUE,TRUE,1000,KAZ,perf,15.9
TRUE,TRUE,1000,CUB,top1_obs,264
TRUE,TRUE,1000,CUB,top1_ptmean,67.14459
TRUE,TRUE,1000,CUB,top1_ptsd,65.18029122
TRUE,TRUE,1000,CUB,top1_ptpval,1e-5
TRUE,TRUE,1000,CUB,agedifftop1,6
TRUE,TRUE,1000,CUB,top10_obs,302.8
TRUE,TRUE,1000,CUB,top10_ptmean,91.370268
TRUE,TRUE,1000,CUB,top10_ptsd,34.17285328
TRUE,TRUE,1000,CUB,top10_ptpval,0
TRUE,TRUE,1000,CUB,agedifftop10,-2.9
TRUE,TRUE,1000,CUB,mean_obs,173.3888138
TRUE,TRUE,1000,CUB,mean_ptmean,-0.002934955
TRUE,TRUE,1000,CUB,mean_ptsd,13.31545364
TRUE,TRUE,1000,CUB,mean_ptpval,0
TRUE,TRUE,1000,CUB,sd_obs,-18.10324028
TRUE,TRUE,1000,CUB,sd_ptmean,0.127564005
TRUE,TRUE,1000,CUB,sd_ptsd,10.72645432
TRUE,TRUE,1000,CUB,sd_ptpval,0.95539
TRUE,TRUE,1000,CUB,median_obs,132
TRUE,TRUE,1000,CUB,median_ptmean,0.05025
TRUE,TRUE,1000,CUB,median_ptsd,11.36886823
TRUE,TRUE,1000,CUB,median_ptpval,0
TRUE,TRUE,1000,CUB,agediffoverall,13.15334251
TRUE,TRUE,1000,CUB,knapp1,5.17e-6
TRUE,TRUE,1000,CUB,knapp10,8.030000000000001e-21
TRUE,TRUE,1000,CUB,knapp30,3.9500000000000003e-26
TRUE,TRUE,1000,CUB,perf,17.8
TRUE,TRUE,1000,AZE,top1_obs,317
TRUE,TRUE,1000,AZE,top1_ptmean,100.48555
TRUE,TRUE,1000,AZE,top1_ptsd,95.15209452
TRUE,TRUE,1000,AZE,top1_ptpval,0.00652
TRUE,TRUE,1000,AZE,agedifftop1,15
TRUE,TRUE,1000,AZE,top10_obs,313.5
TRUE,TRUE,1000,AZE,top10_ptmean,150.388072
TRUE,TRUE,1000,AZE,top10_ptsd,55.31246768
TRUE,TRUE,1000,AZE,top10_ptpval,1.1e-4
TRUE,TRUE,1000,AZE,agedifftop10,1.9
TRUE,TRUE,1000,AZE,mean_obs,28.78938196
TRUE,TRUE,1000,AZE,mean_ptmean,0.043126853
TRUE,TRUE,1000,AZE,mean_ptsd,23.386517950000002
TRUE,TRUE,1000,AZE,mean_ptpval,0.11037
TRUE,TRUE,1000,AZE,sd_obs,19.68930576
TRUE,TRUE,1000,AZE,sd_ptmean,0.1657406
TRUE,TRUE,1000,AZE,sd_ptsd,14.53948281
TRUE,TRUE,1000,AZE,sd_ptpval,0.09033
TRUE,TRUE,1000,AZE,median_obs,34.5
TRUE,TRUE,1000,AZE,median_ptmean,-2.155775
TRUE,TRUE,1000,AZE,median_ptsd,34.72632973
TRUE,TRUE,1000,AZE,median_ptpval,0.14438
TRUE,TRUE,1000,AZE,agediffoverall,3.921881441
TRUE,TRUE,1000,AZE,knapp1,0.006588242
TRUE,TRUE,1000,AZE,knapp10,5.39424e-4
TRUE,TRUE,1000,AZE,knapp30,0.019378087
TRUE,TRUE,1000,AZE,perf,18.8
TRUE,TRUE,1000,GEO,top1_obs,167
TRUE,TRUE,1000,GEO,top1_ptmean,47.23041
TRUE,TRUE,1000,GEO,top1_ptsd,71.24548801
TRUE,TRUE,1000,GEO,top1_ptpval,0.01115
TRUE,TRUE,1000,GEO,agedifftop1,1
TRUE,TRUE,1000,GEO,top10_obs,157.4
TRUE,TRUE,1000,GEO,top10_ptmean,71.726274
TRUE,TRUE,1000,GEO,top10_ptsd,38.04613854
TRUE,TRUE,1000,GEO,top10_ptpval,0.00774
TRUE,TRUE,1000,GEO,agedifftop10,4.7
TRUE,TRUE,1000,GEO,mean_obs,10.61731577
TRUE,TRUE,1000,GEO,mean_ptmean,-0.004870791
TRUE,TRUE,1000,GEO,mean_ptsd,25.46667546
TRUE,TRUE,1000,GEO,mean_ptpval,0.33874
TRUE,TRUE,1000,GEO,sd_obs,-17.04897946
